Location,Parameter,Analytical Method,Calculated Method,Qual,Result,Units,MDL,ML,RL,Sampling Date,Sampling Time,Sampling Date Time,Analysis Date,Analysis Time,Review Priority Indicator,QA Codes,Comments,Facility Name,Report Name,Latitude,Longitude,Receiving Water Body
PND-004,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,12/13/2012,11:14:00,12/13/2012 11:14,12/14/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,12/13/2012,11:19:00,12/13/2012 11:19,12/14/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,1.9,mg/L,0.01,0.1,0.1,12/13/2012,11:24:00,12/13/2012 11:24,12/14/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,12/13/2012,11:31:00,12/13/2012 11:31,12/14/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,12/13/2012,11:47:00,12/13/2012 11:47,12/14/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,12/13/2012,11:53:00,12/13/2012 11:53,12/14/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,1/2/2013,11:32:00,1/2/2013 11:32,1/3/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2013,,,
PND-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.018,mg/L,0.01,0.1,0.1,1/2/2013,11:38:00,1/2/2013 11:38,1/3/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2013,,,
PND-004,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,1/2/2013,11:50:00,1/2/2013 11:50,1/3/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2013,,,
PND-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,1/2/2013,11:55:00,1/2/2013 11:55,1/3/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2013,,,
PND-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,1/2/2013,12:02:00,1/2/2013 12:02,1/3/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2013,,,
PND-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,1/2/2013,12:08:00,1/2/2013 12:08,1/3/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2013,,,
RGW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.8,mg/L,0.01,0.1,0.1,1/10/2013,9:03:00,1/10/2013 9:03,1/11/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2013,,,
RGW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.064,mg/L,0.01,0.1,0.1,1/10/2013,10:15:00,1/10/2013 10:15,1/12/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2013,,,
RGW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.047,mg/L,0.01,0.1,0.1,1/10/2013,12:04:00,1/10/2013 12:04,1/12/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2013,,,
RGW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,2.5,mg/L,0.01,0.1,0.1,1/11/2013,8:47:00,1/11/2013 8:47,1/12/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2013,,,
RGW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,5.6,mg/L,0.05,0.2,0.2,1/11/2013,9:45:00,1/11/2013 9:45,1/12/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2013,,,
RGW-004,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,1/11/2013,10:30:00,1/11/2013 10:30,1/12/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2013,,,
PND-004,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,2/4/2013,10:30:00,2/4/2013 10:30,2/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
PND-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,2/4/2013,10:39:00,2/4/2013 10:39,2/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
PND-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,2/4/2013,10:49:00,2/4/2013 10:49,2/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
PND-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,2/4/2013,10:54:00,2/4/2013 10:54,2/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
PND-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,2/4/2013,11:15:00,2/4/2013 11:15,2/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
PND-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,2/4/2013,11:21:00,2/4/2013 11:21,2/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
WTL-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,4.6,mg/L,0.05,0.2,0.2,2/26/2013,10:17:00,2/26/2013 10:17,2/26/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
PND-004,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,3/4/2013,11:05:00,3/4/2013 11:05,3/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
PND-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,3/4/2013,11:13:00,3/4/2013 11:13,3/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
PND-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.031,mg/L,0.01,0.1,0.1,3/4/2013,11:20:00,3/4/2013 11:20,3/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
PND-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,3/4/2013,11:25:00,3/4/2013 11:25,3/4/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
PND-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,3/4/2013,11:50:00,3/4/2013 11:50,3/4/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
PND-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,3/4/2013,11:57:00,3/4/2013 11:57,3/4/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
WTL-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,2.2,mg/L,0.01,0.1,0.1,3/4/2013,13:52:00,3/4/2013 13:52,3/6/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
EFF-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.064,mg/L,0.01,0.1,0.1,3/4/2013,14:05:00,3/4/2013 14:05,3/6/2013,0:00:00,,,,City of Davis WWTP, Annual SMR ( MONNPDES ) report for  2013,,,
WTL-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.064,mg/L,0.01,0.1,0.1,3/4/2013,14:05:00,3/4/2013 14:05,3/6/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
PND-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,4/9/2013,11:08:00,4/9/2013 11:08,4/10/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2013,,,
PND-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,4/9/2013,11:12:00,4/9/2013 11:12,4/10/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2013,,,
PND-004,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,4/9/2013,11:22:00,4/9/2013 11:22,4/10/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2013,,,
PND-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.093,mg/L,0.01,0.1,0.1,4/9/2013,11:28:00,4/9/2013 11:28,4/10/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2013,,,
PND-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.16,mg/L,0.01,0.1,0.1,4/9/2013,11:35:00,4/9/2013 11:35,4/10/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2013,,,
PND-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.094,mg/L,0.01,0.1,0.1,4/9/2013,11:41:00,4/9/2013 11:41,4/10/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2013,,,
EFF-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,2.9,mg/L,0.05,0.2,0.2,4/15/2013,11:15:00,4/15/2013 11:15,4/16/2013,0:00:00,,,,City of Davis WWTP, Annual SMR ( MONNPDES ) report for  2013,,,
WTL-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,2.9,mg/L,0.05,0.2,0.2,4/15/2013,11:15:00,4/15/2013 11:15,4/16/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2013,,,
WTL-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.93,mg/L,0.01,0.1,0.1,4/15/2013,12:30:00,4/15/2013 12:30,4/16/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2013,,,
PND-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,5/7/2013,10:28:00,5/7/2013 10:28,5/8/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for May 2013,,,
PND-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,5/7/2013,10:34:00,5/7/2013 10:34,5/8/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for May 2013,,,
RGW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,1.2,mg/L,0.01,0.1,0.1,5/9/2013,10:07:00,5/9/2013 10:07,5/10/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2013,,,
RGW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.056,mg/L,0.01,0.1,0.1,5/9/2013,11:46:00,5/9/2013 11:46,5/10/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2013,,,
RGW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,5/9/2013,12:47:00,5/9/2013 12:47,5/10/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2013,,,
RGW-004,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,5/10/2013,11:10:00,5/10/2013 11:10,5/11/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2013,,,
RGW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,6.2,mg/L,0.01,0.1,0.1,5/10/2013,12:28:00,5/10/2013 12:28,5/11/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2013,,,
RGW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,1.4,mg/L,0.01,0.1,0.1,5/10/2013,14:25:00,5/10/2013 14:25,5/11/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2013,,,
PND-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,6/3/2013,13:20:00,6/3/2013 13:20,6/4/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for June 2013,,,
PND-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,6/3/2013,13:30:00,6/3/2013 13:30,6/4/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for June 2013,,,
PND-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.018,mg/L,0.01,0.1,0.1,7/10/2013,13:50:00,7/10/2013 13:50,7/11/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for July 2013,,,
PND-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.031,mg/L,0.01,0.1,0.1,7/10/2013,13:56:00,7/10/2013 13:56,7/11/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for July 2013,,,
RGW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,1.1,mg/L,0.01,0.1,0.1,7/17/2013,9:56:00,7/17/2013 9:56,7/18/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2013,,,
RGW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.11,mg/L,0.01,0.1,0.1,7/17/2013,11:21:00,7/17/2013 11:21,7/18/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2013,,,
RGW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,7/17/2013,12:27:00,7/17/2013 12:27,7/18/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2013,,,
RGW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,2.5,mg/L,0.01,0.1,0.1,7/18/2013,9:51:00,7/18/2013 9:51,7/19/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2013,,,
RGW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,6.1,mg/L,0.01,0.1,0.1,7/18/2013,10:43:00,7/18/2013 10:43,7/19/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2013,,,
RGW-004,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,7/18/2013,11:29:00,7/18/2013 11:29,7/19/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2013,,,
PND-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,8/6/2013,10:21:00,8/6/2013 10:21,8/6/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for August 2013,,,
PND-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,8/6/2013,10:28:00,8/6/2013 10:28,8/6/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for August 2013,,,
PND-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,9/5/2013,10:48:00,9/5/2013 10:48,9/6/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for September 2013,,,
PND-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,9/5/2013,10:55:00,9/5/2013 10:55,9/6/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for September 2013,,,
WTL-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.2,mg/L,0.01,0.1,0.1,9/27/2013,11:20:00,9/27/2013 11:20,9/27/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2013,,,
WTL-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.2,mg/L,0.01,0.1,0.1,9/27/2013,11:20:00,9/27/2013 11:20,9/27/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for September 2013,,,
PND-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,10/2/2013,12:41:00,10/2/2013 12:41,10/3/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for October 2013,,,
PND-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,10/2/2013,12:45:00,10/2/2013 12:45,10/3/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for October 2013,,,
RGW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.12,mg/L,0.01,0.1,0.1,10/16/2013,8:57:00,10/16/2013 8:57,10/16/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2013,,,
RGW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.23,mg/L,0.01,0.1,0.1,10/16/2013,10:19:00,10/16/2013 10:19,10/16/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2013,,,
RGW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,10/16/2013,12:16:00,10/16/2013 12:16,10/16/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2013,,,
RGW-004,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,10/17/2013,9:57:00,10/17/2013 9:57,10/19/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2013,,,
RGW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,2.8,mg/L,0.01,0.1,0.1,10/17/2013,11:27:00,10/17/2013 11:27,10/19/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2013,,,
PND-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,11/7/2013,11:12:00,11/7/2013 11:12,11/8/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2013,,,
PND-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,11/7/2013,11:19:00,11/7/2013 11:19,11/8/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2013,,,
PND-004,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,1.8,mg/L,0.01,0.1,0.1,11/7/2013,11:37:00,11/7/2013 11:37,11/8/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2013,,,
PND-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,6.5,mg/L,0.05,0.2,0.2,11/7/2013,11:45:00,11/7/2013 11:45,11/8/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2013,,,
PND-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,5.6,mg/L,0.05,0.2,0.2,11/7/2013,11:54:00,11/7/2013 11:54,11/8/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2013,,,
PND-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,11/7/2013,12:02:00,11/7/2013 12:02,11/8/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2013,,,
PND-INF,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,12/12/2013,10:59:00,12/12/2013 10:59,12/13/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2013,,,
PND-EFF,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,12/12/2013,11:01:00,12/12/2013 11:01,12/13/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2013,,,
PND-EFF,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.033,mg/L,0.01,0.1,0.1,1/6/2014,11:11:00,1/6/2014 11:11,1/7/2014,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2014,,,
PND-INF,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,1/6/2014,11:14:00,1/6/2014 11:14,1/7/2014,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2014,,,
RGW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.41,mg/L,0.01,0.1,0.1,1/23/2014,10:33:00,1/23/2014 10:33,1/25/2014,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2014,,,
RGW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.12,mg/L,0.01,0.1,0.1,1/23/2014,11:49:00,1/23/2014 11:49,1/25/2014,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2014,,,
RGW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,1/23/2014,12:48:00,1/23/2014 12:48,1/25/2014,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2014,,,
RGW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,6.3,mg/L,0.01,0.1,0.1,1/24/2014,10:51:00,1/24/2014 10:51,1/25/2014,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2014,,,
RGW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,3.4,mg/L,0.01,0.1,0.1,1/24/2014,11:57:00,1/24/2014 11:57,1/25/2014,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2014,,,
RGW-004,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,1/24/2014,12:51:00,1/24/2014 12:51,1/25/2014,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2014,,,
PND-INF,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.031,mg/L,0.01,0.1,0.1,2/4/2014,9:10:00,2/4/2014 9:10,2/5/2014,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2014,,,
PND-EFF,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,2/4/2014,9:24:00,2/4/2014 9:24,2/5/2014,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2014,,,
PND-INF,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.01,0.1,0.1,3/3/2014,10:38:00,3/3/2014 10:38,3/4/2014,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2014,,,
PND-EFF,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.068,mg/L,0.01,0.1,0.1,3/3/2014,10:43:00,3/3/2014 10:43,3/4/2014,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2014,,,
PND-INF,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,5.6,mg/L,0.05,0.2,0.2,4/7/2014,11:25:00,4/7/2014 11:25,4/8/2014,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2014,,,
PND-EFF,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,11,mg/L,0.05,0.2,0.2,4/7/2014,11:27:00,4/7/2014 11:27,4/8/2014,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2014,,,
RGW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,1.8,mg/L,0.01,0.1,0.1,4/17/2014,9:30:00,4/17/2014 9:30,4/18/2014,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2014,,,
RGW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.091,mg/L,0.01,0.1,0.1,4/17/2014,11:22:00,4/17/2014 11:22,4/18/2014,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2014,,,
RGW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.24,mg/L,0.01,0.1,0.1,4/17/2014,12:13:00,4/17/2014 12:13,4/18/2014,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2014,,,
