Location,Parameter,Analytical Method,Calculated Method,Qual,Result,Units,MDL,ML,RL,Sampling Date,Sampling Time,Sampling Date Time,Analysis Date,Analysis Time,Review Priority Indicator,QA Codes,Comments,Facility Name,Report Name,Latitude,Longitude,Receiving Water Body
WTL-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.071,mg/L,0.002,0.03,0.03,1/2/2011,12:36:00,1/2/2011 12:36,1/4/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2011,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.12,mg/L,0.002,0.03,0.03,1/11/2011,9:32:00,1/11/2011 9:32,1/12/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2011,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,=,0.06,mg/L,0.002,0.03,0.03,1/11/2011,9:43:00,1/11/2011 9:43,1/12/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2011,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.042,mg/L,0.002,0.03,0.03,1/11/2011,9:51:00,1/11/2011 9:51,1/12/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2011,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.004,mg/L,0.002,0.03,0.03,1/11/2011,10:00:00,1/11/2011 10:00,1/12/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2011,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.018,mg/L,0.002,0.03,0.03,1/11/2011,10:16:00,1/11/2011 10:16,1/12/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2011,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.015,mg/L,0.002,0.03,0.03,1/11/2011,10:22:00,1/11/2011 10:22,1/12/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2011,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.024,mg/L,0.002,0.03,0.03,2/1/2011,9:49:00,2/1/2011 9:49,2/3/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2011,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,=,0.1,mg/L,0.002,0.03,0.03,2/1/2011,10:00:00,2/1/2011 10:00,2/3/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2011,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,2/1/2011,10:35:00,2/1/2011 10:35,2/3/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2011,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.2,mg/L,0.002,0.03,0.03,2/1/2011,10:45:00,2/1/2011 10:45,2/3/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2011,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.011,mg/L,0.002,0.03,0.03,2/1/2011,10:58:00,2/1/2011 10:58,2/3/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2011,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.007,mg/L,0.002,0.03,0.03,2/1/2011,11:07:00,2/1/2011 11:07,2/3/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2011,,,
WTL-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.069,mg/L,0.002,0.03,0.03,2/1/2011,11:10:00,2/1/2011 11:10,2/3/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2011,,,
WTL-005,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.022,mg/L,0.002,0.03,0.03,2/1/2011,12:00:00,2/1/2011 12:00,2/3/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2011,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.12,mg/L,0.002,0.03,0.03,3/1/2011,10:39:00,3/1/2011 10:39,3/2/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2011,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.011,mg/L,0.002,0.03,0.03,3/1/2011,10:44:00,3/1/2011 10:44,3/2/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2011,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,=,0.21,mg/L,0.002,0.03,0.03,3/1/2011,10:56:00,3/1/2011 10:56,3/2/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2011,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,=,0.25,mg/L,0.002,0.03,0.03,3/1/2011,11:02:00,3/1/2011 11:02,3/2/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2011,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.35,mg/L,0.002,0.03,0.03,3/1/2011,11:17:00,3/1/2011 11:17,3/2/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2011,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,=,0.25,mg/L,0.002,0.03,0.03,3/1/2011,11:23:00,3/1/2011 11:23,3/2/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2011,,,
WTL-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.18,mg/L,0.002,0.03,0.03,3/8/2011,10:15:00,3/8/2011 10:15,3/10/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2011,,,
WTL-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.14,mg/L,0.002,0.03,0.03,3/8/2011,13:44:00,3/8/2011 13:44,3/10/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2011,,,
WTL-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.065,mg/L,0.002,0.03,0.03,4/5/2011,9:40:00,4/5/2011 9:40,4/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2011,,,
WTL-001,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.007,mg/L,0.002,0.03,0.03,4/5/2011,9:50:00,4/5/2011 9:50,4/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2011,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.19,mg/L,0.002,0.03,0.03,4/5/2011,11:18:00,4/5/2011 11:18,4/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2011,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,=,0.48,mg/L,0.002,0.03,0.03,4/5/2011,11:24:00,4/5/2011 11:24,4/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2011,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,=,1,mg/L,0.002,0.03,0.03,4/5/2011,11:32:00,4/5/2011 11:32,4/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2011,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.89,mg/L,0.002,0.2,0.2,4/5/2011,11:42:00,4/5/2011 11:42,4/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2011,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,=,3.8,mg/L,0.002,0.03,0.03,4/5/2011,11:56:00,4/5/2011 11:56,4/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2011,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,=,2.7,mg/L,0.002,0.03,0.03,4/5/2011,12:05:00,4/5/2011 12:05,4/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2011,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.066,mg/L,0.002,0.03,0.03,5/3/2011,9:24:00,5/3/2011 9:24,5/4/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for May 2011,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.007,mg/L,0.002,0.03,0.03,5/3/2011,9:32:00,5/3/2011 9:32,5/4/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for May 2011,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,=,4.9,mg/L,0.002,0.03,0.03,5/3/2011,9:40:00,5/3/2011 9:40,5/4/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for May 2011,,,
RGW-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,5/9/2011,8:27:00,5/9/2011 8:27,5/10/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2011,,,
RGW-002,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,5/9/2011,9:10:00,5/9/2011 9:10,5/10/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2011,,,
RGW-003,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,5/9/2011,9:52:00,5/9/2011 9:52,5/10/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2011,,,
RGW-004,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,5/9/2011,11:16:00,5/9/2011 11:16,5/10/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2011,,,
RGW-005,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,5/9/2011,11:58:00,5/9/2011 11:58,5/10/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2011,,,
RGW-006,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,5/9/2011,12:54:00,5/9/2011 12:54,5/10/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2011,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.065,mg/L,0.002,0.03,0.03,6/7/2011,9:30:00,6/7/2011 9:30,6/8/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for June 2011,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,=,0.49,mg/L,0.002,0.03,0.03,6/7/2011,9:36:00,6/7/2011 9:36,6/8/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for June 2011,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.005,mg/L,0.002,0.03,0.03,7/5/2011,8:10:00,7/5/2011 8:10,7/6/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for July 2011,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,7/5/2011,8:17:00,7/5/2011 8:17,7/6/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for July 2011,,,
RGW-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,7/6/2011,8:39:00,7/6/2011 8:39,7/8/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2011,,,
RGW-002,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,7/6/2011,9:38:00,7/6/2011 9:38,7/8/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2011,,,
RGW-003,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,7/6/2011,10:16:00,7/6/2011 10:16,7/8/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2011,,,
RGW-004,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,7/6/2011,11:08:00,7/6/2011 11:08,7/8/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2011,,,
RGW-005,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,7/6/2011,11:53:00,7/6/2011 11:53,7/8/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2011,,,
RGW-006,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,7/6/2011,12:48:00,7/6/2011 12:48,7/8/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2011,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.025,mg/L,0.002,0.03,0.03,8/10/2011,8:51:00,8/10/2011 8:51,8/11/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for August 2011,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,=,0.061,mg/L,0.002,0.03,0.03,8/10/2011,9:02:00,8/10/2011 9:02,8/11/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for August 2011,,,
WTL-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.55,mg/L,0.002,0.03,0.03,9/2/2011,11:58:00,9/2/2011 11:58,9/2/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for September 2011,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,9/13/2011,8:55:00,9/13/2011 8:55,9/15/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for September 2011,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.002,mg/L,0.002,0.03,0.03,9/13/2011,9:10:00,9/13/2011 9:10,9/15/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for September 2011,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.006,mg/L,0.002,0.03,0.03,9/27/2011,8:58:00,9/27/2011 8:58,9/28/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for September 2011,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.8,mg/L,0.002,0.03,0.03,9/27/2011,9:05:00,9/27/2011 9:05,9/28/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for September 2011,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,=,0.18,mg/L,0.002,0.03,0.03,9/27/2011,9:12:00,9/27/2011 9:12,9/28/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for September 2011,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,=,0.14,mg/L,0.002,0.03,0.03,10/11/2011,9:39:00,10/11/2011 9:39,10/12/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for October 2011,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,=,4.4,mg/L,0.002,0.03,0.03,10/11/2011,9:47:00,10/11/2011 9:47,10/12/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for October 2011,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,=,0.03,mg/L,0.002,0.03,0.03,10/11/2011,9:55:00,10/11/2011 9:55,10/12/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for October 2011,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,10/11/2011,10:03:00,10/11/2011 10:03,10/12/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for October 2011,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,10/11/2011,10:11:00,10/11/2011 10:11,10/12/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for October 2011,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.075,mg/L,0.002,0.03,0.03,11/14/2011,9:01:00,11/14/2011 9:01,11/15/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2011,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,=,0.044,mg/L,0.002,0.03,0.03,11/14/2011,9:08:00,11/14/2011 9:08,11/15/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2011,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.12,mg/L,0.002,0.03,0.03,11/14/2011,9:14:00,11/14/2011 9:14,11/15/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2011,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.027,mg/L,0.002,0.03,0.03,11/14/2011,9:23:00,11/14/2011 9:23,11/15/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2011,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.008,mg/L,0.002,0.03,0.03,11/14/2011,9:33:00,11/14/2011 9:33,11/15/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2011,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,=,0.19,mg/L,0.002,0.03,0.03,11/14/2011,9:40:00,11/14/2011 9:40,11/15/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2011,,,
RGW-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,11/16/2011,9:25:00,11/16/2011 9:25,11/17/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2011,,,
RGW-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,11/16/2011,9:25:00,11/16/2011 9:25,11/17/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2011,,,
RGW-002,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,11/16/2011,10:11:00,11/16/2011 10:11,11/17/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2011,,,
RGW-002,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,11/16/2011,10:11:00,11/16/2011 10:11,11/17/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2011,,,
RGW-003,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,11/16/2011,10:50:00,11/16/2011 10:50,11/17/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2011,,,
RGW-003,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,11/16/2011,10:50:00,11/16/2011 10:50,11/17/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2011,,,
RGW-004,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,11/16/2011,11:53:00,11/16/2011 11:53,11/17/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2011,,,
RGW-004,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,11/16/2011,11:53:00,11/16/2011 11:53,11/17/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2011,,,
RGW-005,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.002,mg/L,0.002,0.03,0.03,11/16/2011,12:24:00,11/16/2011 12:24,11/17/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2011,,,
RGW-005,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.002,mg/L,0.002,0.03,0.03,11/16/2011,12:24:00,11/16/2011 12:24,11/17/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2011,,,
RGW-006,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,11/16/2011,13:23:00,11/16/2011 13:23,11/17/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2011,,,
RGW-006,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,11/16/2011,13:23:00,11/16/2011 13:23,11/17/2011,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2011,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,=,4.9,mg/L,0.02,0.03,0.03,12/6/2011,10:57:00,12/6/2011 10:57,12/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2011,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,=,0.19,mg/L,0.002,0.03,0.03,12/6/2011,11:04:00,12/6/2011 11:04,12/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2011,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.23,mg/L,0.002,0.03,0.03,12/6/2011,11:11:00,12/6/2011 11:11,12/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2011,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,=,0.17,mg/L,0.002,0.03,0.03,12/6/2011,11:18:00,12/6/2011 11:18,12/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2011,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,=,0.78,mg/L,0.004,0.03,0.03,12/6/2011,11:31:00,12/6/2011 11:31,12/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2011,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,=,2.1,mg/L,0.01,0.2,0.2,12/6/2011,11:37:00,12/6/2011 11:37,12/7/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2011,,,
WTL-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.14,mg/L,0.002,0.03,0.03,12/22/2011,10:32:00,12/22/2011 10:32,12/24/2011,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2011,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.011,mg/L,0.002,0.03,0.03,1/10/2012,9:42:00,1/10/2012 9:42,1/11/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2012,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.008,mg/L,0.002,0.03,0.03,1/10/2012,9:49:00,1/10/2012 9:49,1/11/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2012,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.002,mg/L,0.002,0.03,0.03,1/10/2012,9:55:00,1/10/2012 9:55,1/11/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2012,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,=,0.041,mg/L,0.002,0.03,0.03,1/10/2012,10:09:00,1/10/2012 10:09,1/11/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,=,0.25,mg/L,0.002,0.03,0.03,1/10/2012,10:16:00,1/10/2012 10:16,1/11/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2012,,,
EFF-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.08,mg/L,0.002,0.03,0.03,1/10/2012,10:33:00,1/10/2012 10:33,1/11/2012,0:00:00,,,,City of Davis WWTP, Annual SMR ( MONNPDES ) report for  2012,,,
