Location,Parameter,Analytical Method,Calculated Method,Qual,Result,Units,MDL,ML,RL,Sampling Date,Sampling Time,Sampling Date Time,Analysis Date,Analysis Time,Review Priority Indicator,QA Codes,Comments,Facility Name,Report Name,Latitude,Longitude,Receiving Water Body
RSW-005,Flow,Data Unavailable,,=,2471.434,cfs,,,,7/7/2010,8:00:00,7/7/2010 8:00,7/8/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,5.992,MGD,,,,7/8/2010,8:00:00,7/8/2010 8:00,7/9/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,5.883,MGD,,,,7/8/2010,8:00:00,7/8/2010 8:00,7/9/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,2219.6305,cfs,,,,7/8/2010,8:00:00,7/8/2010 8:00,7/9/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,4.361,MGD,,,,7/9/2010,8:00:00,7/9/2010 8:00,7/10/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,5.821,MGD,,,,7/9/2010,8:00:00,7/9/2010 8:00,7/10/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,2054.8537,cfs,,,,7/9/2010,8:00:00,7/9/2010 8:00,7/10/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,6.508,MGD,,,,7/10/2010,8:00:00,7/10/2010 8:00,7/11/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,6.009,MGD,,,,7/10/2010,8:00:00,7/10/2010 8:00,7/11/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,0.12,MGD,,,,7/10/2010,8:00:00,7/10/2010 8:00,7/10/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1872.0643,cfs,,,,7/10/2010,8:00:00,7/10/2010 8:00,7/11/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,5.407,MGD,,,,7/11/2010,8:00:00,7/11/2010 8:00,7/12/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,6.091,MGD,,,,7/11/2010,8:00:00,7/11/2010 8:00,7/12/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,0.11,MGD,,,,7/11/2010,8:00:00,7/11/2010 8:00,7/11/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1691.5563,cfs,,,,7/11/2010,8:00:00,7/11/2010 8:00,7/12/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,6.104,MGD,,,,7/12/2010,8:00:00,7/12/2010 8:00,7/13/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,6.058,MGD,,,,7/12/2010,8:00:00,7/12/2010 8:00,7/13/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1598.5632,cfs,,,,7/12/2010,8:00:00,7/12/2010 8:00,7/13/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,5.988,MGD,,,,7/13/2010,8:00:00,7/13/2010 8:00,7/14/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,5.861,MGD,,,,7/13/2010,8:00:00,7/13/2010 8:00,7/14/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1553.435,cfs,,,,7/13/2010,8:00:00,7/13/2010 8:00,7/14/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,5.649,MGD,,,,7/14/2010,8:00:00,7/14/2010 8:00,7/15/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,5.961,MGD,,,,7/14/2010,8:00:00,7/14/2010 8:00,7/15/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1381.3027,cfs,,,,7/14/2010,8:00:00,7/14/2010 8:00,7/15/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,6.205,MGD,,,,7/15/2010,8:00:00,7/15/2010 8:00,7/16/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,6.009,MGD,,,,7/15/2010,8:00:00,7/15/2010 8:00,7/16/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1517.2043,cfs,,,,7/15/2010,8:00:00,7/15/2010 8:00,7/16/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,2.565,MGD,,,,7/16/2010,8:00:00,7/16/2010 8:00,7/17/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,5.912,MGD,,,,7/16/2010,8:00:00,7/16/2010 8:00,7/17/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,4.19,MGD,,,,7/16/2010,8:00:00,7/16/2010 8:00,7/16/2010,0:00:00,,,SESP  estimated flow,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1312.8655,cfs,,,,7/16/2010,8:00:00,7/16/2010 8:00,7/17/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
INF-001,Flow,Data Unavailable,,=,5.984,MGD,,,,7/17/2010,8:00:00,7/17/2010 8:00,7/18/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,5.98,MGD,,,,7/17/2010,8:00:00,7/17/2010 8:00,7/17/2010,0:00:00,,,SESP  estimated flow,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1350.7655,cfs,,,,7/17/2010,8:00:00,7/17/2010 8:00,7/18/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,3.043,MGD,,,,7/18/2010,8:00:00,7/18/2010 8:00,7/19/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,5.965,MGD,,,,7/18/2010,8:00:00,7/18/2010 8:00,7/19/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-001,Flow,Data Unavailable,,=,5.55,MGD,,,,7/18/2010,8:00:00,7/18/2010 8:00,7/18/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,1.08,MGD,,,,7/18/2010,8:00:00,7/18/2010 8:00,7/18/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1418.4708,cfs,,,,7/18/2010,8:00:00,7/18/2010 8:00,7/19/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,3.565,MGD,,,,7/19/2010,8:00:00,7/19/2010 8:00,7/20/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,5.922,MGD,,,,7/19/2010,8:00:00,7/19/2010 8:00,7/20/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-001,Flow,Data Unavailable,,=,9.8,MGD,,,,7/19/2010,8:00:00,7/19/2010 8:00,7/19/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1500.2659,cfs,,,,7/19/2010,8:00:00,7/19/2010 8:00,7/20/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
INF-001,Flow,Data Unavailable,,=,5.829,MGD,,,,7/20/2010,8:00:00,7/20/2010 8:00,7/21/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-001,Flow,Data Unavailable,,=,3.24,MGD,,,,7/20/2010,8:00:00,7/20/2010 8:00,7/20/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,2.5,MGD,,,,7/20/2010,8:00:00,7/20/2010 8:00,7/20/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1466.9397,cfs,,,,7/20/2010,8:00:00,7/20/2010 8:00,7/21/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
INF-001,Flow,Data Unavailable,,=,5.907,MGD,,,,7/21/2010,8:00:00,7/21/2010 8:00,7/22/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,5.5,MGD,,,,7/21/2010,8:00:00,7/21/2010 8:00,7/21/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1365.9442,cfs,,,,7/21/2010,8:00:00,7/21/2010 8:00,7/22/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
INF-001,Flow,Data Unavailable,,=,5.842,MGD,,,,7/22/2010,8:00:00,7/22/2010 8:00,7/23/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-001,Flow,Data Unavailable,,=,9.93,MGD,,,,7/22/2010,8:00:00,7/22/2010 8:00,7/22/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1318.6067,cfs,,,,7/22/2010,8:00:00,7/22/2010 8:00,7/23/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
INF-001,Flow,Data Unavailable,,=,6.012,MGD,,,,7/23/2010,8:00:00,7/23/2010 8:00,7/24/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-001,Flow,Data Unavailable,,=,6.08,MGD,,,,7/23/2010,8:00:00,7/23/2010 8:00,7/23/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,0.38,MGD,,,,7/23/2010,8:00:00,7/23/2010 8:00,7/23/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1279.7226,cfs,,,,7/23/2010,8:00:00,7/23/2010 8:00,7/24/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
INF-001,Flow,Data Unavailable,,=,5.966,MGD,,,,7/24/2010,8:00:00,7/24/2010 8:00,7/25/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-001,Flow,Data Unavailable,,=,2.92,MGD,,,,7/24/2010,8:00:00,7/24/2010 8:00,7/24/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,2.15,MGD,,,,7/24/2010,8:00:00,7/24/2010 8:00,7/24/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1247.9553,cfs,,,,7/24/2010,8:00:00,7/24/2010 8:00,7/25/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
INF-001,Flow,Data Unavailable,,=,6.101,MGD,,,,7/25/2010,8:00:00,7/25/2010 8:00,7/26/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-001,Flow,Data Unavailable,,=,4.88,MGD,,,,7/25/2010,8:00:00,7/25/2010 8:00,7/25/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,2.07,MGD,,,,7/25/2010,8:00:00,7/25/2010 8:00,7/25/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1237.8393,cfs,,,,7/25/2010,8:00:00,7/25/2010 8:00,7/26/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
INF-001,Flow,Data Unavailable,,=,6.028,MGD,,,,7/26/2010,8:00:00,7/26/2010 8:00,7/27/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-001,Flow,Data Unavailable,,=,7.79,MGD,,,,7/26/2010,8:00:00,7/26/2010 8:00,7/26/2010,0:00:00,,,Irrigation,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,1.05,MGD,,,,7/26/2010,8:00:00,7/26/2010 8:00,7/26/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1297.3858,cfs,,,,7/26/2010,8:00:00,7/26/2010 8:00,7/27/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
INF-001,Flow,Data Unavailable,,=,6.98,MGD,,,,7/27/2010,8:00:00,7/27/2010 8:00,7/28/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-001,Flow,Data Unavailable,,=,4.49,MGD,,,,7/27/2010,8:00:00,7/27/2010 8:00,7/27/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,0.01,MGD,,,,7/27/2010,8:00:00,7/27/2010 8:00,7/27/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1292.328,cfs,,,,7/27/2010,8:00:00,7/27/2010 8:00,7/28/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
INF-001,Flow,Data Unavailable,,=,5.956,MGD,,,,7/28/2010,8:00:00,7/28/2010 8:00,7/29/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-001,Flow,Data Unavailable,,=,2.42,MGD,,,,7/28/2010,8:00:00,7/28/2010 8:00,7/28/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,1.78,MGD,,,,7/28/2010,8:00:00,7/28/2010 8:00,7/28/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1276.2731,cfs,,,,7/28/2010,8:00:00,7/28/2010 8:00,7/29/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
INF-001,Flow,Data Unavailable,,=,5.923,MGD,,,,7/29/2010,8:00:00,7/29/2010 8:00,7/30/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-001,Flow,Data Unavailable,,=,2.85,MGD,,,,7/29/2010,8:00:00,7/29/2010 8:00,7/29/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,2.21,MGD,,,,7/29/2010,8:00:00,7/29/2010 8:00,7/29/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1250.1239,cfs,,,,7/29/2010,8:00:00,7/29/2010 8:00,7/30/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,3.265,MGD,,,,7/30/2010,8:00:00,7/30/2010 8:00,7/31/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,5.912,MGD,,,,7/30/2010,8:00:00,7/30/2010 8:00,7/31/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-001,Flow,Data Unavailable,,=,3.9,MGD,,,,7/30/2010,8:00:00,7/30/2010 8:00,7/30/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,0.07,MGD,,,,7/30/2010,8:00:00,7/30/2010 8:00,7/30/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1228.3823,cfs,,,,7/30/2010,8:00:00,7/30/2010 8:00,7/31/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,3.759,MGD,,,,7/31/2010,8:00:00,7/31/2010 8:00,8/1/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,6.021,MGD,,,,7/31/2010,8:00:00,7/31/2010 8:00,8/1/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-001,Flow,Data Unavailable,,=,1.43,MGD,,,,7/31/2010,8:00:00,7/31/2010 8:00,7/31/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
LND-002,Flow,Data Unavailable,,=,0.51,MGD,,,,7/31/2010,8:00:00,7/31/2010 8:00,7/31/2010,0:00:00,,,SESP,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,
RSW-005,Flow,Data Unavailable,,=,1214.9995,cfs,,,,7/31/2010,8:00:00,7/31/2010 8:00,8/1/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  July 2010,,,San Joaquin River
EFF-001,Flow,Data Unavailable,,=,6.476,MGD,,,,8/1/2010,8:00:00,8/1/2010 8:00,8/2/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,37.779167,-121.3,
INF-001,Flow,Data Unavailable,,=,6.099,MGD,,,,8/1/2010,8:00:00,8/1/2010 8:00,8/2/2010,0:00:00,,,,City of Manteca WW Quality Control Facility, Monthly SMR ( MONNPDES ) report for  August 2010,,,
