Location,Parameter,Analytical Method,Calculated Method,Qual,Result,Units,MDL,ML,RL,Sampling Date,Sampling Time,Sampling Date Time,Analysis Date,Analysis Time,Review Priority Indicator,QA Codes,Comments,Facility Name,Report Name,Latitude,Longitude,Receiving Water Body
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,3/31/2011,14:43:00,3/31/2011 14:43,4/1/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,ND,,lb/day,0.3,,,3/31/2011,14:43:00,3/31/2011 14:43,4/1/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
EFF-001,"Nitrite, Total (as N)",,Monthly Average (Mean),ND,,mg/L,0.02,,,3/31/2011,17:00:00,3/31/2011 17:00,3/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
EFF-001,"Nitrite, Total (as N)",,Monthly Average (Mean),ND,,lb/day,1.3,,,3/31/2011,17:00:00,3/31/2011 17:00,3/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
RSW-005,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/5/2011,9:01:00,4/5/2011 9:01,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.801,121.437,Old River
RSW-006,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/5/2011,9:28:00,4/5/2011 9:28,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.82,121.4428,Old River
RSW-003,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/5/2011,9:44:00,4/5/2011 9:44,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8053,121.4025,Old River
RSW-002,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/5/2011,9:54:00,4/5/2011 9:54,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8057,121.3992,Old River
RSW-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/5/2011,10:12:00,4/5/2011 10:12,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8218,121.3735,Old River
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,ND,,lb/day,0.3,,,4/5/2011,12:45:00,4/5/2011 12:45,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/5/2011,12:45:00,4/5/2011 12:45,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
RSW-005,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/12/2011,8:23:00,4/12/2011 8:23,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.801,121.437,Old River
RSW-006,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/12/2011,8:41:00,4/12/2011 8:41,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.82,121.4428,Old River
RSW-003,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/12/2011,8:49:00,4/12/2011 8:49,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8053,121.4025,Old River
RSW-002,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/12/2011,8:55:00,4/12/2011 8:55,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8057,121.3992,Old River
RSW-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/12/2011,9:02:00,4/12/2011 9:02,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8218,121.3735,Old River
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/12/2011,9:59:00,4/12/2011 9:59,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,ND,,lb/day,0.3,,,4/12/2011,9:59:00,4/12/2011 9:59,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
RSW-005,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/20/2011,9:44:00,4/20/2011 9:44,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.801,121.437,Old River
RSW-006,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/20/2011,10:03:00,4/20/2011 10:03,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.82,121.4428,Old River
RSW-003,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/20/2011,10:18:00,4/20/2011 10:18,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8053,121.4025,Old River
RSW-002,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/20/2011,10:22:00,4/20/2011 10:22,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8057,121.3992,Old River
RSW-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/20/2011,11:21:00,4/20/2011 11:21,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8218,121.3735,Old River
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/20/2011,12:35:00,4/20/2011 12:35,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,ND,,lb/day,0.32,,,4/20/2011,12:35:00,4/20/2011 12:35,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
RSW-005,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/28/2011,7:42:00,4/28/2011 7:42,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.801,121.437,Old River
RSW-006,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/28/2011,8:00:00,4/28/2011 8:00,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.82,121.4428,Old River
RSW-003,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/28/2011,8:08:00,4/28/2011 8:08,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8053,121.4025,Old River
RSW-002,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/28/2011,8:12:00,4/28/2011 8:12,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8057,121.3992,Old River
RSW-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/28/2011,8:20:00,4/28/2011 8:20,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8218,121.3735,Old River
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,,,4/28/2011,9:12:00,4/28/2011 9:12,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,ND,,lb/day,0.3,,,4/28/2011,9:12:00,4/28/2011 9:12,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
EFF-001,"Nitrite, Total (as N)",,Monthly Average (Mean),ND,,lb/day,0.305,,,4/30/2011,17:00:00,4/30/2011 17:00,4/30/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
EFF-001,"Nitrite, Total (as N)",,Monthly Average (Mean),ND,,mg/L,0.004,,,4/30/2011,17:00:00,4/30/2011 17:00,4/30/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
RSW-005,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/4/2011,9:04:00,5/4/2011 9:04,5/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.801,121.437,Old River
RSW-006,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/4/2011,9:35:00,5/4/2011 9:35,5/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.82,121.4428,Old River
RSW-003,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/4/2011,9:53:00,5/4/2011 9:53,5/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8053,121.4025,Old River
RSW-002,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/4/2011,10:05:00,5/4/2011 10:05,5/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8057,121.3992,Old River
RSW-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/4/2011,10:21:00,5/4/2011 10:21,5/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8218,121.3735,Old River
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,DNQ,2.57,lb/day,0.004,0.25,,5/4/2011,17:00:00,5/4/2011 17:00,5/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.034,mg/L,0.004,0.25,,5/4/2011,17:00:00,5/4/2011 17:00,5/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
RSW-005,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/12/2011,5:49:00,5/12/2011 5:49,5/12/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.801,121.437,Old River
RSW-006,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/12/2011,6:14:00,5/12/2011 6:14,5/12/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.82,121.4428,Old River
RSW-002,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/12/2011,6:32:00,5/12/2011 6:32,5/12/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8057,121.3992,Old River
RSW-003,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/12/2011,6:32:00,5/12/2011 6:32,5/12/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8053,121.4025,Old River
RSW-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/12/2011,7:12:00,5/12/2011 7:12,5/12/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8218,121.3735,Old River
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,DNQ,4.64,lb/day,0.004,0.25,,5/12/2011,17:00:00,5/12/2011 17:00,5/12/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.063,mg/L,0.004,0.25,,5/12/2011,17:00:00,5/12/2011 17:00,5/12/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
RSW-005,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/16/2011,8:36:00,5/16/2011 8:36,5/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.801,121.437,Old River
RSW-006,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/16/2011,9:12:00,5/16/2011 9:12,5/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.82,121.4428,Old River
RSW-003,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/16/2011,9:26:00,5/16/2011 9:26,5/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8053,121.4025,Old River
RSW-002,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/16/2011,9:33:00,5/16/2011 9:33,5/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8057,121.3992,Old River
RSW-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/16/2011,9:43:00,5/16/2011 9:43,5/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8218,121.3735,Old River
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,DNQ,2.75,lb/day,0.004,0.25,,5/16/2011,17:00:00,5/16/2011 17:00,5/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.034,mg/L,0.004,0.25,,5/16/2011,17:00:00,5/16/2011 17:00,5/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
RSW-006,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/25/2011,7:50:00,5/25/2011 7:50,5/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.82,121.4428,Old River
RSW-003,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/25/2011,8:08:00,5/25/2011 8:08,5/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8053,121.4025,Old River
RSW-002,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/25/2011,8:15:00,5/25/2011 8:15,5/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8057,121.3992,Old River
RSW-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/25/2011,8:27:00,5/25/2011 8:27,5/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8218,121.3735,Old River
RSW-005,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/25/2011,9:08:00,5/25/2011 9:08,5/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.801,121.437,Old River
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/25/2011,17:00:00,5/25/2011 17:00,5/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,ND,,lb/day,0.004,0.25,,5/25/2011,17:00:00,5/25/2011 17:00,5/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
RSW-005,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/31/2011,8:52:00,5/31/2011 8:52,5/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.801,121.437,Old River
RSW-003,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/31/2011,9:07:00,5/31/2011 9:07,5/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8053,121.4025,Old River
RSW-002,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/31/2011,9:35:00,5/31/2011 9:35,5/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8057,121.3992,Old River
RSW-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/31/2011,9:47:00,5/31/2011 9:47,5/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8218,121.3735,Old River
RSW-006,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,5/31/2011,10:42:00,5/31/2011 10:42,5/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.82,121.4428,Old River
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,DNQ,4.49,lb/day,0.004,0.25,,5/31/2011,17:00:00,5/31/2011 17:00,5/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
EFF-001,"Nitrite, Total (as N)",,Monthly Average (Mean),=,2.89,lb/day,0.004,0.25,,5/31/2011,17:00:00,5/31/2011 17:00,5/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.058,mg/L,0.004,0.25,,5/31/2011,17:00:00,5/31/2011 17:00,5/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
EFF-001,"Nitrite, Total (as N)",,Monthly Average (Mean),=,0.038,mg/L,0.004,0.25,,5/31/2011,17:00:00,5/31/2011 17:00,5/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,ND,,lb/day,0.004,0.25,,6/8/2011,8:23:00,6/8/2011 8:23,6/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,,,
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,6/8/2011,8:23:00,6/8/2011 8:23,6/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,,,
RSW-005,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/8/2011,12:05:00,6/8/2011 12:05,6/8/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.801,121.437,Old River
RSW-006,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/8/2011,12:28:00,6/8/2011 12:28,6/8/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.82,121.4428,Old River
RSW-003,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/8/2011,12:45:00,6/8/2011 12:45,6/8/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.8053,121.4025,Old River
RSW-002,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/8/2011,12:51:00,6/8/2011 12:51,6/8/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.8057,121.3992,Old River
RSW-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/8/2011,13:02:00,6/8/2011 13:02,6/8/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.8218,121.3735,Old River
RSW-005,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/16/2011,11:29:00,6/16/2011 11:29,6/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.801,121.437,Old River
RSW-006,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/16/2011,11:55:00,6/16/2011 11:55,6/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.82,121.4428,Old River
RSW-003,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/16/2011,12:11:00,6/16/2011 12:11,6/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.8053,121.4025,Old River
RSW-002,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/16/2011,12:18:00,6/16/2011 12:18,6/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.8057,121.3992,Old River
RSW-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/16/2011,12:40:00,6/16/2011 12:40,6/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.8218,121.3735,Old River
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,DNQ,7,lb/day,0.004,0.25,,6/16/2011,14:44:00,6/16/2011 14:44,6/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,,,
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.091,mg/L,0.004,0.25,,6/16/2011,14:44:00,6/16/2011 14:44,6/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,,,
RSW-005,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/21/2011,8:40:00,6/21/2011 8:40,6/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.801,121.437,Old River
RSW-006,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/21/2011,8:58:00,6/21/2011 8:58,6/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.82,121.4428,Old River
RSW-003,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/21/2011,9:06:00,6/21/2011 9:06,6/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.8053,121.4025,Old River
RSW-002,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/21/2011,9:09:00,6/21/2011 9:09,6/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.8057,121.3992,Old River
RSW-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/21/2011,9:16:00,6/21/2011 9:16,6/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.8218,121.3735,Old River
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.25,,6/21/2011,10:15:00,6/21/2011 10:15,6/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,,,
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,ND,,lb/day,0.004,0.25,,6/21/2011,10:15:00,6/21/2011 10:15,6/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,,,
RSW-005,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/28/2011,6:38:00,6/28/2011 6:38,6/28/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.801,121.437,Old River
RSW-006,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/28/2011,6:58:00,6/28/2011 6:58,6/28/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.82,121.4428,Old River
RSW-003,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/28/2011,7:08:00,6/28/2011 7:08,6/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.8053,121.4025,Old River
RSW-002,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/28/2011,7:14:00,6/28/2011 7:14,6/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.8057,121.3992,Old River
RSW-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,ND,,mg/L,0.004,0.05,,6/28/2011,7:22:00,6/28/2011 7:22,6/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,37.8218,121.3735,Old River
EFF-001,"Nitrite, Total (as N)",,Daily Discharge,DNQ,6.7,lb/day,0.004,0.25,,6/28/2011,9:50:00,6/28/2011 9:50,6/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,,,
EFF-001,"Nitrite, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.087,mg/L,0.004,0.25,,6/28/2011,9:50:00,6/28/2011 9:50,6/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,,,
EFF-001,"Nitrite, Total (as N)",,Monthly Average (Mean),=,0.023,mg/L,0.004,0.25,,6/30/2011,17:00:00,6/30/2011 17:00,6/30/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  June 2011,,,
