Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2002-01-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2002-02-28,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2002-03-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2002-04-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2002-05-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2002-06-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2002-07-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2002-08-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2002-09-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2002-10-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2002-11-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2002-12-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2003-01-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2003-02-28,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2003-03-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2003-04-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2003-05-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2003-06-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2003-07-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2003-08-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2003-09-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2003-10-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2003-11-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2003-12-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2004-01-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2004-02-29,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2004-03-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2004-04-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2004-05-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2004-06-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2004-07-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2004-08-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2004-09-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2004-10-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2004-11-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2004-12-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2005-01-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2005-02-28,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2005-03-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2005-04-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2005-05-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2005-06-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2005-07-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2005-08-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2005-09-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2005-10-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2005-11-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2005-12-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2006-01-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2006-02-28,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2006-03-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2006-04-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2006-05-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2006-06-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2006-07-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2006-08-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2006-09-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2006-10-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2006-11-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2006-12-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2007-01-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2007-02-28,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2007-03-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2007-04-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2007-05-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2007-06-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2007-07-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2007-08-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2007-09-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2007-10-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2007-11-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2007-12-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2008-01-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2008-02-29,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2008-03-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2008-04-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2008-05-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2008-06-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2008-07-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2008-08-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2008-09-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2008-10-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2008-11-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2008-12-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2009-01-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2009-02-28,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2009-03-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2009-04-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2009-05-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2009-06-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2009-07-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2009-08-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2009-09-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2009-10-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2009-11-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2009-12-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2010-01-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2010-02-28,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2010-03-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2010-04-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2010-05-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2010-06-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2010-07-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2010-08-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2010-09-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2010-10-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2010-11-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2010-12-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2011-01-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2011-02-28,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2011-03-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2011-04-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2011-05-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2011-06-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2011-07-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2011-08-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2011-09-30,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2011-10-31,,2.84,,10.97,2.2,,,,,,,,0.0,,,,
2011-11-30,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2011-12-31,,2.84,,10.97,2.2,,,,,,,,0.56,,,,
2012-07-17,3.8,0.14,0.03,19.0,,0.47,19.5,3.2,0.65,19.68,4.0,3.0,0.708,7.4,0.767,25.4,
2012-12-04,1.1,0.09,0.03,9.5,,0.48,10.01,1.1,0.56,10.09,1.2,3.0,1.775,7.5,1.729,16.6,
2012-12-12,1.7,8.3,1.7,4.4,,9.5,15.6,1.6,9.3,15.4,1.7,3.0,1.527,7.55,1.575,14.8,
2013-01-04,0.67,12.0,0.58,1.3,,14.0,15.88,0.9,13.0,14.88,1.0,3.0,0.673,7.5,0.732,10.0,
2013-01-16,0.97,15.0,1.4,2.0,,16.0,19.4,0.88,16.0,19.4,0.97,3.0,0.56,7.55,0.604,8.1,
