Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2006-05-11,,5.0,26.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.1,2006.0,17.97,,,21.4,
2006-05-12,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.97,,,21.5,
2006-05-13,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,18.01,,,21.6,
2006-05-14,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,17.23,,,21.9,
2006-05-15,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.74,,,22.2,
2006-05-16,,5.0,29.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,17.41,,,22.2,
2006-05-17,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.84,,,22.0,
2006-05-18,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,0.9,2006.0,17.58,,,21.8,
2006-05-19,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.99,,,21.9,
2006-05-20,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.99,,,22.2,
2006-05-21,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.3,2006.0,19.32,,,22.4,
2006-05-22,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,18.44,,,22.0,
2006-05-23,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,0.9,2006.0,17.82,,,22.0,
2006-05-24,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.64,,,22.3,
2006-05-25,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.37,,,22.0,
2006-05-26,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,18.05,,,21.5,
2006-05-27,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.96,,,21.5,
2006-05-28,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.88,,,21.8,
2006-05-29,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2006.0,17.52,,,21.7,
2006-05-30,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2006.0,17.15,,,21.9,
2006-05-31,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.74,,,22.0,
2006-06-01,,6.0,24.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2006.0,17.19,,,22.2,
2006-06-02,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.6,,,22.5,
2006-06-03,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.27,,,22.8,
2006-06-04,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.0,2006.0,16.96,,,22.9,
2006-06-05,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.52,,,22.6,
2006-06-06,,6.0,26.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,17.09,,,22.7,
2006-06-07,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.13,,,22.6,
2006-06-08,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,17.09,,,22.5,
2006-06-09,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.58,,,22.4,
2006-06-10,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.43,,,22.5,
2006-06-11,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.1,2006.0,16.7,,,22.4,
2006-06-12,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.74,,,22.4,
2006-06-13,,6.0,28.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2006.0,17.0,,,22.6,
2006-06-14,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.84,,,22.6,
2006-06-15,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.13,,,22.4,
2006-06-16,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.8,,,23.0,
2006-06-17,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.17,,,23.3,
2006-06-18,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,16.1,,,23.2,
2006-06-19,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,18.7,,,22.7,
2006-06-20,,6.0,29.0,,0.56,3.99,,0.7,,,40.75,,3.49,1.6,2006.0,16.61,,,22.9,
2006-06-21,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.04,,,23.2,
2006-06-22,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.0,2006.0,15.94,,,23.6,
2006-06-23,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.04,,,23.8,
2006-06-24,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.9,,,23.8,
2006-06-25,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,16.61,,,23.7,
2006-06-26,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.23,,,23.7,
2006-06-27,,6.0,27.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,16.8,,,23.9,
2006-06-28,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.05,,,23.9,
2006-06-29,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.3,2006.0,17.97,,,23.7,
2006-06-30,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.37,,,23.6,
2006-07-01,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.29,,,23.7,
2006-07-02,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,15.55,,,23.6,
2006-07-03,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.67,,,23.3,
2006-07-04,,7.0,,,0.56,3.99,,0.9,,,40.75,,3.49,1.2,2006.0,15.75,,,23.7,
2006-07-05,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.55,,,23.4,
2006-07-06,,7.0,22.0,,0.56,3.99,,0.8,,,40.75,,3.49,0.9,2006.0,16.64,,,23.2,
2006-07-07,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.57,,,23.3,
2006-07-08,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.49,,,23.9,
2006-07-09,,7.0,,,0.56,3.99,,0.9,,,40.75,,3.49,1.0,2006.0,16.64,,,24.1,
2006-07-10,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.72,,,23.5,
2006-07-11,,7.0,22.0,,0.56,3.99,,0.8,,,40.75,,3.49,0.8,2006.0,17.07,,,23.7,
2006-07-12,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.11,,,23.6,
2006-07-13,,7.0,,,0.56,3.99,,0.9,,,40.75,,3.49,1.0,2006.0,17.45,,,24.0,
2006-07-14,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.88,,,23.9,
2006-07-15,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.96,,,24.3,
2006-07-16,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.61,,,24.2,
2006-07-17,,7.0,28.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,16.14,,,24.2,
2006-07-18,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.82,,,24.5,
2006-07-19,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.25,,,24.5,
2006-07-20,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.0,2006.0,17.57,,,24.7,
2006-07-21,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.57,,,25.0,
2006-07-22,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.39,,,25.3,
2006-07-23,,7.0,27.0,,0.56,3.99,,0.9,,,40.75,,3.49,1.0,2006.0,16.49,,,25.6,
2006-07-24,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.02,,,25.4,
2006-07-25,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,17.25,,,25.2,
2006-07-26,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.94,,,25.2,
2006-07-27,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.0,2006.0,15.94,,,25.1,
2006-07-28,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.98,,,25.1,
2006-07-29,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.96,,,25.3,
2006-07-30,,7.0,18.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.5,2006.0,15.88,,,25.3,
2006-07-31,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.04,,,25.0,
2006-08-01,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,16.63,,,24.8,
2006-08-02,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.23,,,24.9,
2006-08-03,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,16.7,,,24.8,
2006-08-04,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.33,,,24.7,
2006-08-05,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.71,,,25.0,
2006-08-06,,8.0,20.0,,0.56,3.99,,0.8,,,40.75,,3.49,0.9,2006.0,15.61,,,25.1,
2006-08-07,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.57,,,24.7,
2006-08-08,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.0,2006.0,15.96,,,24.7,
2006-08-09,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.53,,,25.0,
2006-08-10,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,0.8,2006.0,16.21,,,25.1,
2006-08-11,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.35,,,25.1,
2006-08-12,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.39,,,24.9,
2006-08-13,,8.0,19.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.1,2006.0,15.61,,,24.9,
2006-08-14,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.82,,,24.9,
2006-08-15,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,16.27,,,24.7,
2006-08-16,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.82,,,24.6,
2006-08-17,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,0.8,2006.0,16.06,,,24.8,
2006-08-18,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.86,,,24.8,
2006-08-19,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.65,,,24.8,
2006-08-20,,8.0,21.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.5,2006.0,15.65,,,24.7,
2006-08-21,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.12,,,24.5,
2006-08-22,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.3,2006.0,16.21,,,24.7,
2006-08-23,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.21,,,24.6,
2006-08-24,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,16.2,,,24.6,
2006-08-25,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.04,,,24.6,
2006-08-26,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.73,,,24.8,
2006-08-27,,8.0,20.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,16.02,,,24.8,
2006-08-28,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.92,,,24.6,
2006-08-29,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,15.61,,,24.5,
2006-08-30,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.06,,,24.5,
2006-08-31,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2006.0,16.59,,,24.8,
2006-09-01,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.84,,,24.8,
2006-09-02,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.16,,,24.6,
2006-09-03,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,14.87,,,24.4,
2006-09-04,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,15.59,,,24.3,
2006-09-05,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.1,2006.0,15.55,,,24.3,
2006-09-06,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.9,,,24.3,
2006-09-07,,9.0,24.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.0,2006.0,16.61,,,24.5,
2006-09-08,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.41,,,24.3,
2006-09-09,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.92,,,24.3,
2006-09-10,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,15.86,,,24.3,
2006-09-11,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.77,,,24.3,
2006-09-12,,9.0,24.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.3,2006.0,16.2,,,24.7,
2006-09-13,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.71,,,24.5,
2006-09-14,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,0.8,2006.0,16.39,,,24.3,
2006-09-15,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.84,,,23.9,
2006-09-16,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.14,,,24.0,
2006-09-17,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,15.82,,,24.1,
2006-09-18,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.63,,,24.3,
2006-09-19,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2006.0,16.08,,,24.2,
2006-09-20,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.45,,,24.0,
2006-09-21,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.5,2006.0,15.63,,,24.3,
2006-09-22,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.22,,,24.3,
2006-09-23,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.43,,,24.4,
2006-09-24,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,15.45,,,24.5,
2006-09-25,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.0,,,24.4,
2006-09-26,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,15.88,,,24.4,
2006-09-27,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.75,,,24.3,
2006-09-28,,9.0,22.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,15.94,,,24.2,
2006-09-29,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.49,,,24.0,
2006-09-30,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.47,,,23.9,
2006-10-01,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2006.0,15.57,,,23.9,
2006-10-02,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.08,,,23.9,
2006-10-03,,10.0,26.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,15.98,,,23.7,
2006-10-04,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.77,,,23.7,
2006-10-05,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,17.88,,,23.6,
2006-10-06,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.8,,,23.3,
2006-10-07,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.02,,,23.3,
2006-10-08,,10.0,,,0.56,3.99,,0.9,,,40.75,,3.49,1.2,2006.0,16.21,,,23.5,
2006-10-09,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.49,,,23.4,
2006-10-10,,10.0,28.0,,0.56,3.99,,0.9,,,40.75,,3.49,2.0,2006.0,16.49,,,23.3,
2006-10-11,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,18.4,,,23.3,
2006-10-12,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,16.51,,,23.3,
2006-10-13,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.02,,,23.3,
2006-10-14,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.69,,,23.2,
2006-10-15,,10.0,,,0.56,3.99,,0.9,,,40.75,,3.49,1.8,2006.0,15.79,,,23.0,
2006-10-16,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.69,,,23.0,
2006-10-17,,10.0,28.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2006.0,15.94,,,22.8,
2006-10-18,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.12,,,22.8,
2006-10-19,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,16.02,,,22.9,
2006-10-20,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.75,,,23.1,
2006-10-21,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.39,,,23.2,
2006-10-22,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2006.0,15.28,,,23.3,
2006-10-23,,10.0,24.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,15.18,,,23.1,
2006-10-24,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.84,,,23.1,
2006-10-25,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.71,,,22.9,
2006-10-26,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2006.0,15.22,,,22.7,
2006-10-27,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.61,,,22.7,
2006-10-28,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.41,,,22.7,
2006-10-29,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2006.0,15.47,,,22.8,
2006-10-30,,10.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.24,,,22.3,
2006-10-31,,10.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,15.8,,,22.3,
2006-11-01,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.27,,,22.2,
2006-11-02,,11.0,30.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2006.0,16.12,,,22.5,
2006-11-03,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.53,,,22.7,
2006-11-04,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.88,,,22.7,
2006-11-05,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.5,2006.0,16.2,,,22.6,
2006-11-06,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.61,,,22.7,
2006-11-07,,11.0,28.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.3,2006.0,16.25,,,22.6,
2006-11-08,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.84,,,22.8,
2006-11-09,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2006.0,15.61,,,22.0,
2006-11-10,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.9,,,22.0,
2006-11-11,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.7,,,22.0,
2006-11-12,,11.0,,,0.56,3.99,,0.7,,,40.75,,3.49,4.8,2006.0,15.9,,,21.8,
2006-11-13,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.95,,,21.8,
2006-11-14,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.76,,,21.7,
2006-11-15,,11.0,31.0,,0.56,3.99,,0.8,,,40.75,,3.49,4.9,2006.0,26.65,,,21.6,
2006-11-16,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2006.0,16.37,,,21.8,
2006-11-17,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,14.16,,,22.2,
2006-11-18,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.69,,,22.0,
2006-11-19,,11.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.8,2006.0,15.75,,,22.0,
2006-11-20,,11.0,,,0.56,3.99,,0.7,,,40.75,,3.49,3.7,2006.0,13.36,,,22.0,
2006-11-21,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.8,2006.0,13.83,,,22.0,
2006-11-22,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.53,,,21.9,
2006-11-23,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,14.96,,,21.6,
2006-11-24,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,14.12,,,21.3,
2006-11-25,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,14.93,,,21.2,
2006-11-26,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.4,2006.0,16.27,,,21.2,
2006-11-27,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.0,,,21.0,
2006-11-28,,11.0,26.0,,0.56,3.99,,0.7,,,40.75,,3.49,2.0,2006.0,16.84,,,20.5,
2006-11-29,,11.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.9,,,20.2,
2006-11-30,,11.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.9,2006.0,15.79,,,20.2,
2006-12-01,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.43,,,20.2,
2006-12-02,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.53,,,20.2,
2006-12-03,,12.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.6,2006.0,15.47,,,20.2,
2006-12-04,,12.0,,,0.56,3.99,,,,,40.75,,3.49,1.8,2006.0,15.71,,,20.1,
2006-12-05,,12.0,30.0,,0.56,3.99,,0.7,,,40.75,,3.49,1.6,2006.0,15.34,,,20.1,
2006-12-06,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.65,,,20.0,
2006-12-07,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2006.0,15.77,,,20.0,
2006-12-08,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.75,,,20.1,
2006-12-09,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,18.31,,,20.3,
2006-12-10,,12.0,,,0.56,3.99,,0.7,,,40.75,,3.49,3.8,2006.0,19.36,,,19.8,
2006-12-11,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,17.35,,,19.7,
2006-12-12,,12.0,24.0,,0.56,3.99,,0.7,,,40.75,,3.49,4.1,2006.0,22.41,,,19.9,
2006-12-13,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,18.95,,,19.5,
2006-12-14,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.1,2006.0,17.05,,,20.4,
2006-12-15,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.43,,,20.3,
2006-12-16,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.76,,,19.8,
2006-12-17,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2006.0,16.08,,,19.6,
2006-12-18,,12.0,29.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2006.0,15.8,,,19.4,
2006-12-19,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.96,,,19.2,
2006-12-20,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.79,,,19.2,
2006-12-21,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.0,2006.0,17.56,,,19.3,
2006-12-22,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,16.27,,,19.2,
2006-12-23,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.77,,,19.2,
2006-12-24,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.39,,,19.2,
2006-12-25,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.0,2006.0,15.43,,,19.4,
2006-12-26,,12.0,32.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.2,2006.0,16.35,,,19.4,
2006-12-27,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,19.4,,,18.8,
2006-12-28,,12.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2006.0,16.88,,,18.0,
2006-12-29,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.84,,,18.5,
2006-12-30,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,15.18,,,18.9,
2006-12-31,,12.0,,,0.56,3.99,,,,,40.75,,3.49,,2006.0,14.48,,,19.0,
2007-01-01,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2007.0,15.1,,,19.1,
2007-01-02,,1.0,32.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2007.0,15.96,,,18.9,
2007-01-03,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.65,,,19.0,
2007-01-04,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2007.0,16.64,,,19.3,
2007-01-05,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.84,,,17.8,
2007-01-06,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.63,,,18.4,
2007-01-07,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.2,2007.0,15.75,,,18.9,
2007-01-08,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,16.14,,,18.8,
2007-01-09,,1.0,30.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.6,2007.0,16.23,,,18.8,
2007-01-10,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.43,,,18.9,
2007-01-11,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.0,2007.0,15.9,,,18.2,
2007-01-12,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.26,,,18.1,
2007-01-13,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,14.61,,,17.6,
2007-01-14,,1.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.0,2007.0,14.3,,,17.7,
2007-01-15,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.0,2007.0,15.53,,,17.7,
2007-01-16,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.47,,,17.7,
2007-01-17,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2007.0,15.73,,,17.9,
