Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-03-20,,,,0.82,0.06,,,,6.75,,0.24,,7.721,,,,
2000-03-21,,,,0.82,0.06,,,,6.75,,0.24,,10.52,,,,
2000-03-22,,,,0.82,0.06,,,,6.75,,0.24,,8.02,,,,
2000-03-23,,,,0.82,0.06,,,,6.75,,0.24,,4.88,,,,
2000-03-24,,,,0.82,0.06,,,,6.75,,0.24,,4.02,,,,
2000-03-25,,,,0.82,0.06,,,,6.75,,0.24,,3.88,,,,
2000-03-26,,,,0.82,0.06,,,,6.75,,0.24,,6.59,,,,
2000-03-27,,,,0.82,0.06,,,,6.75,,0.24,,7.17,,,,
2000-03-28,,,,0.82,0.06,,,,6.75,,0.24,,5.37,,,,
2000-03-29,,,,0.82,0.06,,,,6.75,,0.24,,6.36,,,,
2000-03-30,,,,0.82,0.06,,,,6.75,,0.24,,6.5,,,,
2000-03-31,,,,0.82,0.06,,,,6.75,,0.24,,4.38,,,,
2000-04-01,,,,0.82,0.06,,,,6.75,,0.24,,3.62,,,,
2000-04-02,,,,0.82,0.06,,,,6.75,,0.24,,3.66,,,,
2000-04-03,,,,0.82,0.06,,,,6.75,,0.24,,4.1,,,,
2000-04-04,,,,0.82,0.06,,,,6.75,,0.24,,4.68,,,,
2000-04-05,,,,0.82,0.06,,,,6.75,,0.24,,4.88,,,,
2000-04-06,,,,0.82,0.06,,,,6.75,,0.24,,4.71,,,,
2000-04-07,,,,0.82,0.06,,,,6.75,,0.24,,2.94,,,,
2000-04-08,,,,0.82,0.06,,,,6.75,,0.24,,2.36,,,,
2000-04-09,,,,0.82,0.06,,,,6.75,,0.24,,2.26,,,,
2000-04-10,,,,0.82,0.06,,,,6.75,,0.24,,1.76,,,,
2000-04-11,,,,0.82,0.06,,,,6.75,,0.24,,1.73,,,,
2000-04-12,,,,0.82,0.06,,,,6.75,,0.24,,1.7,,,,
2000-04-13,,,,0.82,0.06,,,,6.75,,0.24,,3.83,,,,
2000-04-14,,,,0.82,0.06,,,,6.75,,0.24,,3.1,,,,
2000-04-15,,,,0.82,0.06,,,,6.75,,0.24,,3.04,,,,
2000-04-16,,,,0.82,0.06,,,,6.75,,0.24,,2.63,,,,
2000-04-17,,,,0.82,0.06,,,,6.75,,0.24,,4.51,,,,
2000-04-18,,,,0.82,0.06,,,,6.75,,0.24,,3.7,,,,
2000-04-19,,,,0.82,0.06,,,,6.75,,0.24,,3.12,,,,
2000-04-20,,,,0.82,0.06,,,,6.75,,0.24,,4.97,,,,
2000-04-21,,,,0.82,0.06,,,,6.75,,0.24,,2.45,,,,
2000-04-22,,,,0.82,0.06,,,,6.75,,0.24,,1.73,,,,
2000-04-23,,,,0.82,0.06,,,,6.75,,0.24,,2.24,,,,
2000-04-24,,,,0.82,0.06,,,,6.75,,0.24,,2.43,,,,
2000-04-25,,,,0.82,0.06,,,,6.75,,0.24,,2.51,,,,
2000-04-26,,,,0.82,0.06,,,,6.75,,0.24,,2.45,,,,
2000-04-27,,,,0.82,0.06,,,,6.75,,0.24,,2.41,,,,
2000-04-28,,,,0.82,0.06,,,,6.75,,0.24,,2.05,,,,
2000-04-29,,,,0.82,0.06,,,,6.75,,0.24,,2.74,,,,
2000-04-30,,,,0.82,0.06,,,,6.75,,0.24,,2.95,,,,
2000-05-01,,5.7,,0.82,0.06,,,,6.75,,0.24,,2.07,,,,
2000-05-02,,,,0.82,0.06,,,,6.75,,0.24,,1.43,,,,
2000-05-03,,,,0.82,0.06,,,,6.75,,0.24,,3.07,,,,
2000-05-04,,,,0.82,0.06,,,,6.75,,0.24,,3.35,,,,
2000-05-05,,,,0.82,0.06,,,,6.75,,0.24,,1.66,,,,
2000-05-06,,,,0.82,0.06,,,,6.75,,0.24,,1.03,,,,
2000-05-07,,,,0.82,0.06,,,,6.75,,0.24,,1.04,,,,
2000-05-08,,,,0.82,0.06,,,,6.75,,0.24,,1.94,,,,
2000-05-09,,,,0.82,0.06,,,,6.75,,0.24,,2.02,,,,
2000-05-10,,,,0.82,0.06,,,,6.75,,0.24,,3.43,,,,
2000-05-11,,,,0.82,0.06,,,,6.75,,0.24,,4.13,,,,
2000-05-12,,,,0.82,0.06,,,,6.75,,0.24,,1.44,,,,
2000-05-13,,,,0.82,0.06,,,,6.75,,0.24,,1.71,,,,
2000-05-14,,,,0.82,0.06,,,,6.75,,0.24,,2.33,,,,
2000-05-15,,,,0.82,0.06,,,,6.75,,0.24,,3.67,,,,
2000-05-16,,,,0.82,0.06,,,,6.75,,0.24,,4.18,,,,
2000-05-17,,,,0.82,0.06,,,,6.75,,0.24,,3.06,,,,
2000-05-18,,,,0.82,0.06,,,,6.75,,0.24,,2.69,,,,
2000-05-19,,,,0.82,0.06,,,,6.75,,0.24,,1.87,,,,
2000-05-20,,,,0.82,0.06,,,,6.75,,0.24,,1.76,,,,
2000-05-21,,,,0.82,0.06,,,,6.75,,0.24,,1.95,,,,
2000-05-22,,,,0.82,0.06,,,,6.75,,0.24,,2.43,,,,
2000-05-23,,,,0.82,0.06,,,,6.75,,0.24,,2.56,,,,
2000-05-24,,,,0.82,0.06,,,,6.75,,0.24,,2.3,,,,
2000-05-25,,,,0.82,0.06,,,,6.75,,0.24,,2.7,,,,
2000-05-26,,,,0.82,0.06,,,,6.75,,0.24,,2.0,,,,
2000-05-27,,,,0.82,0.06,,,,6.75,,0.24,,1.32,,,,
2000-05-28,,,,0.82,0.06,,,,6.75,,0.24,,1.22,,,,
2000-05-29,,,,0.82,0.06,,,,6.75,,0.24,,2.17,,,,
2000-05-30,,,,0.82,0.06,,,,6.75,,0.24,,3.61,,,,
2000-05-31,,,,0.82,0.06,,,,6.75,,0.24,,3.32,,,,
2000-06-01,,0.05,,0.82,0.06,,,,6.75,,0.24,,4.37,,,,
2000-06-02,,,,0.82,0.06,,,,6.75,,0.24,,4.08,,,,
2000-06-03,,,,0.82,0.06,,,,6.75,,0.24,,4.09,,,,
2000-06-04,,,,0.82,0.06,,,,6.75,,0.24,,3.61,,,,
2000-06-05,,,,0.82,0.06,,,,6.75,,0.24,,3.23,,,,
2000-06-06,,,,0.82,0.06,,,,6.75,,0.24,,2.74,,,,
2000-06-07,,,,0.82,0.06,,,,6.75,,0.24,,2.01,,,,
2000-06-08,,,,0.82,0.06,,,,6.75,,0.24,,2.59,,,,
2000-06-09,,,,0.82,0.06,,,,6.75,,0.24,,3.06,,,,
2000-06-10,,,,0.82,0.06,,,,6.75,,0.24,,6.95,,,,
2000-06-11,,,,0.82,0.06,,,,6.75,,0.24,,3.41,,,,
2000-06-12,,,,0.82,0.06,,,,6.75,,0.24,,4.32,,,,
2000-06-13,,,,0.82,0.06,,,,6.75,,0.24,,3.82,,,,
2000-06-14,,,,0.82,0.06,,,,6.75,,0.24,,3.38,,,,
2000-06-15,,,,0.82,0.06,,,,6.75,,0.24,,3.46,,,,
2000-06-16,,,,0.82,0.06,,,,6.75,,0.24,,3.38,,,,
2000-06-17,,,,0.82,0.06,,,,6.75,,0.24,,3.33,,,,
2000-06-18,,,,0.82,0.06,,,,6.75,,0.24,,3.33,,,,
2000-06-19,,,,0.82,0.06,,,,6.75,,0.24,,3.29,,,,
2000-06-20,,,,0.82,0.06,,,,6.75,,0.24,,3.1839999999999997,,,,
2000-06-21,,,,0.82,0.06,,,,6.75,,0.24,,2.92,,,,
2000-06-22,,,,0.82,0.06,,,,6.75,,0.24,,2.73,,,,
2000-06-23,,,,0.82,0.06,,,,6.75,,0.24,,2.12,,,,
2000-06-24,,,,0.82,0.06,,,,6.75,,0.24,,1.96,,,,
2000-06-25,,,,0.82,0.06,,,,6.75,,0.24,,2.16,,,,
2000-06-26,,,,0.82,0.06,,,,6.75,,0.24,,2.91,,,,
2000-06-27,,,,0.82,0.06,,,,6.75,,0.24,,6.66,,,,
2000-06-28,,,,0.82,0.06,,,,6.75,,0.24,,4.16,,,,
2000-06-29,,,,0.82,0.06,,,,6.75,,0.24,,1.16,,,,
2000-06-30,,,,0.82,0.06,,,,6.75,,0.24,,4.88,,,,
2000-07-01,,,,0.82,0.06,,,,6.75,,0.24,,2.49,,,,
2000-07-02,,,,0.82,0.06,,,,6.75,,0.24,,3.56,,,,
2000-07-03,,,,0.82,0.06,,,,6.75,,0.24,,3.68,,,,
2000-07-04,,,,0.82,0.06,,,,6.75,,0.24,,0.65,,,,
2000-07-05,,,,0.82,0.06,,,,6.75,,0.24,,0.0,,,,
2000-07-06,,,,0.82,0.06,,,,6.75,,0.24,,0.0,,,,
2000-07-07,,,,0.82,0.06,,,,6.75,,0.24,,1.38,,,,
2000-07-08,,,,0.82,0.06,,,,6.75,,0.24,,1.83,,,,
2000-07-09,,,,0.82,0.06,,,,6.75,,0.24,,2.4,,,,
2000-07-10,,,,0.82,0.06,,,,6.75,,0.24,,1.72,,,,
2000-07-11,,0.05,,0.82,0.06,,,,6.75,,0.24,,1.5,,,,
2000-07-12,,,,0.82,0.06,,,,6.75,,0.24,,1.63,,,,
2000-07-13,,,,0.82,0.06,,,,6.75,,0.24,,3.04,,,,
2000-07-14,,,,0.82,0.06,,,,6.75,,0.24,,3.63,,,,
2000-07-15,,,,0.82,0.06,,,,6.75,,0.24,,3.44,,,,
2000-07-16,,,,0.82,0.06,,,,6.75,,0.24,,6.0,,,,
2000-07-17,,,,0.82,0.06,,,,6.75,,0.24,,5.53,,,,
2000-07-18,,,,0.82,0.06,,,,6.75,,0.24,,3.18,,,,
2000-07-19,,,,0.82,0.06,,,,6.75,,0.24,,2.9,,,,
2000-07-20,,,,0.82,0.06,,,,6.75,,0.24,,2.63,,,,
