Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-03-15,,20.10000038,,2.34,1.67,,,,31.0,,2.39,,89.80999756,,,,
2000-03-16,,20.39999962,,2.34,1.67,,,,31.0,,2.39,,85.55999756,,,,
2000-03-17,,,,2.34,1.67,,,,31.0,,2.39,,84.12999725,,,,
2000-03-18,,,,2.34,1.67,,,,31.0,,2.39,,87.51000214,,,,
2000-03-19,,22.20000076,,2.34,1.67,,,,31.0,,2.39,,85.97000122,,,,
2000-03-20,,0.082999997,,2.34,1.67,,,,31.0,,2.39,,86.41999817,,,,
2000-03-21,,,,2.34,1.67,,,,31.0,,2.39,,86.75,,,,
2000-03-22,,,,2.34,1.67,,,,31.0,,2.39,,84.13999939,,,,
2000-03-23,,,,2.34,1.67,,,,31.0,,2.39,,78.05999756,,,,
2000-03-24,,,,2.34,1.67,,,,31.0,,2.39,,80.91999817,,,,
2000-03-25,,,,2.34,1.67,,,,31.0,,2.39,,80.33000183,,,,
2000-03-26,,,,2.34,1.67,,,,31.0,,2.39,,81.76000214,,,,
2000-03-27,,,,2.34,1.67,,,,31.0,,2.39,,83.33000183,,,,
2000-03-28,,,,2.34,1.67,,,,31.0,,2.39,,79.01000214,,,,
2000-03-29,,,,2.34,1.67,,,,31.0,,2.39,,82.62000275,,,,
2000-03-30,,,,2.34,1.67,,,,31.0,,2.39,,75.38999939,,,,
2000-03-31,,,,2.34,1.67,,,,31.0,,2.39,,85.48999786,,,,
2000-04-01,,,,2.34,1.67,,,,31.0,,2.39,,79.62999725,,,,
2000-04-02,,,,2.34,1.67,,,,31.0,,2.39,,79.40000153,,,,
2000-04-03,,,,2.34,1.67,,,,31.0,,2.39,,77.05000305,,,,
2000-04-04,,,,2.34,1.67,,,,31.0,,2.39,,78.93000031,,,,
2000-04-05,,24.10000038,,2.34,1.67,,,,31.0,,2.39,,73.18000031,,,,
2000-04-06,,,,2.34,1.67,,,,31.0,,2.39,,65.98000336,,,,
2000-04-07,,,,2.34,1.67,,,,31.0,,2.39,,76.5,,,,
2000-04-08,,,,2.34,1.67,,,,31.0,,2.39,,78.87999725,,,,
2000-04-09,,,,2.34,1.67,,,,31.0,,2.39,,80.97000122,,,,
2000-04-10,,,,2.34,1.67,,,,31.0,,2.39,,76.66999817,,,,
2000-04-11,,,,2.34,1.67,,,,31.0,,2.39,,71.13999939,,,,
2000-04-12,,22.89999962,,2.34,1.67,,,,31.0,,2.39,,74.86000061,,,,
2000-04-13,,,,2.34,1.67,,,,31.0,,2.39,,82.72000122,,,,
2000-04-14,,,,2.34,1.67,,,,31.0,,2.39,,78.76999664,,,,
2000-04-15,,,,2.34,1.67,,,,31.0,,2.39,,80.15000153,,,,
2000-04-16,,,,2.34,1.67,,,,31.0,,2.39,,79.54000092,,,,
2000-04-17,,,,2.34,1.67,,,,31.0,,2.39,,82.93000031,,,,
2000-04-18,,,,2.34,1.67,,,,31.0,,2.39,,81.91000366,,,,
2000-04-19,,22.10000038,,2.34,1.67,,,,31.0,,2.39,,78.45999908,,,,
2000-04-20,,,,2.34,1.67,,,,31.0,,2.39,,77.19999695,,,,
2000-04-21,,,,2.34,1.67,,,,31.0,,2.39,,78.90000153,,,,
2000-04-22,,,,2.34,1.67,,,,31.0,,2.39,,78.75,,,,
2000-04-23,,,,2.34,1.67,,,,31.0,,2.39,,78.59999847,,,,
2000-04-24,,,,2.34,1.67,,,,31.0,,2.39,,79.44000244,,,,
