Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2003-02-11,,,,3.19,1.6,,,,22.85,,1.81,,12.99,,,,
2003-02-12,,,,3.19,1.6,,,,22.85,,1.81,,16.18,,,,
2003-02-13,,,,3.19,1.6,,,,22.85,,1.81,,15.98,,,,
2003-02-14,,,,3.19,1.6,,,,22.85,,1.81,,15.14,,,,
2003-02-15,,,,3.19,1.6,,,,22.85,,1.81,,22.98,,,,
2003-02-16,,,,3.19,1.6,,,,22.85,,1.81,,23.58,,,,
2003-02-17,,,,3.19,1.6,,,,22.85,,1.81,,16.35,,,,
2003-02-18,,,,3.19,1.6,,,,22.85,,1.81,,14.8,,,,
2003-02-19,,,,3.19,1.6,,,,22.85,,1.81,,13.17,,,,
2003-02-20,,,,3.19,1.6,,,,22.85,,1.81,,14.96,,,,
2003-02-21,,,,3.19,1.6,,,,22.85,,1.81,,14.87,,,,
2003-02-22,,,,3.19,1.6,,,,22.85,,1.81,,14.41,,,,
2003-02-23,,,,3.19,1.6,,,,22.85,,1.81,,17.17,,,,
2003-02-24,,,,3.19,1.6,,,,22.85,,1.81,,14.75,,,,
2003-02-25,,,,3.19,1.6,,,,22.85,,1.81,,14.51,,,,
2003-02-26,,,,3.19,1.6,,,,22.85,,1.81,,15.33,,,,
2003-02-27,,,,3.19,1.6,,,,22.85,,1.81,,14.81,,,,
2003-02-28,,,,3.19,1.6,,,,22.85,,1.81,,13.54,,,,
2003-03-01,,,,3.19,1.6,,,,22.85,,1.81,,14.82,,,,
2003-03-02,,,,3.19,1.6,,,,22.85,,1.81,,14.03,,,,
2003-03-03,,,,3.19,1.6,,,,22.85,,1.81,,12.92,,,,
2003-03-04,,,,3.19,1.6,,,,22.85,,1.81,,12.11,,,,
2003-03-05,,,,3.19,1.6,,,,22.85,,1.81,,12.23,,,,
2003-03-06,,,,3.19,1.6,,,,22.85,,1.81,,11.74,,,,
2003-03-07,,,,3.19,1.6,,,,22.85,,1.81,,11.56,,,,
2003-03-08,,,,3.19,1.6,,,,22.85,,1.81,,13.16,,,,
2003-03-09,,,,3.19,1.6,,,,22.85,,1.81,,12.65,,,,
2003-03-10,,,,3.19,1.6,,,,22.85,,1.81,,15.49,,,,
2003-03-11,,,,3.19,1.6,,,,22.85,,1.81,,12.3,,,,
2003-03-12,,,,3.19,1.6,,,,22.85,,1.81,,12.38,,,,
2003-03-13,,,,3.19,1.6,,,,22.85,,1.81,,13.8,,,,
2003-03-14,,,,3.19,1.6,,,,22.85,,1.81,,22.42,,,,
2003-03-15,,,,3.19,1.6,,,,22.85,,1.81,,24.23,,,,
2003-03-16,,,,3.19,1.6,,,,22.85,,1.81,,21.2,,,,
2003-03-17,,,,3.19,1.6,,,,22.85,,1.81,,18.7,,,,
2003-03-18,,,,3.19,1.6,,,,22.85,,1.81,,16.27,,,,
2003-03-19,,,,3.19,1.6,,,,22.85,,1.81,,16.58,,,,
2003-03-20,,,,3.19,1.6,,,,22.85,,1.81,,16.02,,,,
2003-03-21,,,,3.19,1.6,,,,22.85,,1.81,,15.9,,,,
2003-03-22,,,,3.19,1.6,,,,22.85,,1.81,,17.6,,,,
2003-03-23,,,,3.19,1.6,,,,22.85,,1.81,,19.41,,,,
2003-03-24,,,,3.19,1.6,,,,22.85,,1.81,,16.98,,,,
2003-03-25,,,,3.19,1.6,,,,22.85,,1.81,,13.17,,,,
2003-03-26,,,,3.19,1.6,,,,22.85,,1.81,,14.07,,,,
2003-03-27,,,,3.19,1.6,,,,22.85,,1.81,,13.57,,,,
2003-03-28,,,,3.19,1.6,,,,22.85,,1.81,,12.38,,,,
2003-03-29,,,,3.19,1.6,,,,22.85,,1.81,,15.07,,,,
2003-03-30,,,,3.19,1.6,,,,22.85,,1.81,,15.85,,,,
2003-03-31,,,,3.19,1.6,,,,22.85,,1.81,,16.44,,,,
2003-05-01,,,,3.19,1.6,,,,22.85,,1.81,,13.25,,,,
2003-05-02,,,,3.19,1.6,,,,22.85,,1.81,,17.44,,,,
2003-05-03,,,,3.19,1.6,,,,22.85,,1.81,,23.8,,,,
2003-05-04,,,,3.19,1.6,,,,22.85,,1.81,,18.8,,,,
2003-05-05,,,,3.19,1.6,,,,22.85,,1.81,,13.85,,,,
2003-05-06,,,,3.19,1.6,,,,22.85,,1.81,,14.15,,,,
2003-05-07,,,,3.19,1.6,,,,22.85,,1.81,,13.44,,,,
2003-05-08,,,,3.19,1.6,,,,22.85,,1.81,,12.99,,,,
2003-05-09,,,,3.19,1.6,,,,22.85,,1.81,,12.28,,,,
2003-05-10,,,,3.19,1.6,,,,22.85,,1.81,,14.31,,,,
2003-05-11,,,,3.19,1.6,,,,22.85,,1.81,,12.98,,,,
2003-05-12,,,,3.19,1.6,,,,22.85,,1.81,,16.15,,,,
2003-05-13,,,,3.19,1.6,,,,22.85,,1.81,,16.26,,,,
2003-05-14,,,,3.19,1.6,,,,22.85,,1.81,,26.41,,,,
2003-05-15,,,,3.19,1.6,,,,22.85,,1.81,,12.06,,,,
2003-05-16,,,,3.19,1.6,,,,22.85,,1.81,,13.0,,,,
2003-05-17,,,,3.19,1.6,,,,22.85,,1.81,,13.9,,,,
2003-05-18,,,,3.19,1.6,,,,22.85,,1.81,,12.83,,,,
2003-05-19,,,,3.19,1.6,,,,22.85,,1.81,,12.57,,,,
2003-05-20,,,,3.19,1.6,,,,22.85,,1.81,,12.22,,,,
2003-05-21,,,,3.19,1.6,,,,22.85,,1.81,,11.8,,,,
2003-05-22,,,,3.19,1.6,,,,22.85,,1.81,,9.69,,,,
2003-05-23,,,,3.19,1.6,,,,22.85,,1.81,,11.43,,,,
2003-05-24,,,,3.19,1.6,,,,22.85,,1.81,,13.05,,,,
2003-05-25,,,,3.19,1.6,,,,22.85,,1.81,,10.91,,,,
2003-05-26,,,,3.19,1.6,,,,22.85,,1.81,,13.39,,,,
2003-05-27,,,,3.19,1.6,,,,22.85,,1.81,,12.34,,,,
2003-05-28,,,,3.19,1.6,,,,22.85,,1.81,,11.03,,,,
2003-05-29,,,,3.19,1.6,,,,22.85,,1.81,,9.88,,,,
2003-05-30,,,,3.19,1.6,,,,22.85,,1.81,,10.74,,,,
2003-05-31,,,,3.19,1.6,,,,22.85,,1.81,,12.52,,,,
2003-06-01,,,,3.19,1.6,,,,22.85,,1.81,,11.73,,,,
2003-06-02,,,,3.19,1.6,,,,22.85,,1.81,,12.25,,,,
2003-06-03,,,,3.19,1.6,,,,22.85,,1.81,,9.85,,,,
2003-06-04,,,,3.19,1.6,,,,22.85,,1.81,,10.83,,,,
2003-06-05,,,,3.19,1.6,,,,22.85,,1.81,,12.08,,,,
2003-06-06,,,,3.19,1.6,,,,22.85,,1.81,,10.39,,,,
2003-06-07,,,,3.19,1.6,,,,22.85,,1.81,,12.71,,,,
2003-06-08,,,,3.19,1.6,,,,22.85,,1.81,,12.39,,,,
2003-06-09,,,,3.19,1.6,,,,22.85,,1.81,,15.13,,,,
2003-06-10,,,,3.19,1.6,,,,22.85,,1.81,,13.07,,,,
2003-06-11,,,,3.19,1.6,,,,22.85,,1.81,,13.73,,,,
2003-06-12,,,,3.19,1.6,,,,22.85,,1.81,,12.43,,,,
2003-06-13,,,,3.19,1.6,,,,22.85,,1.81,,12.58,,,,
2003-06-14,,,,3.19,1.6,,,,22.85,,1.81,,12.0,,,,
2003-06-15,,,,3.19,1.6,,,,22.85,,1.81,,12.78,,,,
2003-06-16,,,,3.19,1.6,,,,22.85,,1.81,,11.94,,,,
2003-06-17,,,,3.19,1.6,,,,22.85,,1.81,,10.1,,,,
2003-06-18,,,,3.19,1.6,,,,22.85,,1.81,,10.05,,,,
2003-06-19,,,,3.19,1.6,,,,22.85,,1.81,,10.92,,,,
2003-06-20,,,,3.19,1.6,,,,22.85,,1.81,,9.45,,,,
2003-06-21,,,,3.19,1.6,,,,22.85,,1.81,,11.64,,,,
2003-06-22,,,,3.19,1.6,,,,22.85,,1.81,,12.45,,,,
2003-06-23,,,,3.19,1.6,,,,22.85,,1.81,,10.12,,,,
2003-06-24,,,,3.19,1.6,,,,22.85,,1.81,,14.01,,,,
2003-06-25,,,,3.19,1.6,,,,22.85,,1.81,,12.2,,,,
2003-06-26,,,,3.19,1.6,,,,22.85,,1.81,,11.68,,,,
2003-06-27,,,,3.19,1.6,,,,22.85,,1.81,,8.84,,,,
2003-06-28,,,,3.19,1.6,,,,22.85,,1.81,,12.39,,,,
2003-06-29,,,,3.19,1.6,,,,22.85,,1.81,,7.1,,,,
2003-06-30,,,,3.19,1.6,,,,22.85,,1.81,,12.57,,,,
2003-07-01,,,,3.19,1.6,,,,22.85,,1.81,,9.05,,,,
2003-07-02,,,,3.19,1.6,,,,22.85,,1.81,,9.45,,,,
2003-07-03,,,,3.19,1.6,,,,22.85,,1.81,,9.68,,,,
2003-07-04,,,,3.19,1.6,,,,22.85,,1.81,,8.67,,,,
2003-07-05,,,,3.19,1.6,,,,22.85,,1.81,,9.28,,,,
2003-07-06,,,,3.19,1.6,,,,22.85,,1.81,,10.33,,,,
2003-07-07,,,,3.19,1.6,,,,22.85,,1.81,,10.4,,,,
2003-07-08,,,,3.19,1.6,,,,22.85,,1.81,,9.06,,,,
2003-07-09,,,,3.19,1.6,,,,22.85,,1.81,,10.17,,,,
2003-07-10,,,,3.19,1.6,,,,22.85,,1.81,,10.38,,,,
2003-07-11,,,,3.19,1.6,,,,22.85,,1.81,,10.57,,,,
2003-07-12,,,,3.19,1.6,,,,22.85,,1.81,,11.86,,,,
2003-07-13,,,,3.19,1.6,,,,22.85,,1.81,,14.68,,,,
2003-07-14,,,,3.19,1.6,,,,22.85,,1.81,,11.5,,,,
2003-07-15,,,,3.19,1.6,,,,22.85,,1.81,,16.34,,,,
2003-07-16,,,,3.19,1.6,,,,22.85,,1.81,,7.83,,,,
2003-07-17,,,,3.19,1.6,,,,22.85,,1.81,,9.1,,,,
2003-07-18,,,,3.19,1.6,,,,22.85,,1.81,,9.26,,,,
2003-07-19,,,,3.19,1.6,,,,22.85,,1.81,,9.26,,,,
2003-07-20,,,,3.19,1.6,,,,22.85,,1.81,,9.32,,,,
2003-07-21,,,,3.19,1.6,,,,22.85,,1.81,,10.62,,,,
2003-07-22,,,,3.19,1.6,,,,22.85,,1.81,,9.23,,,,
2003-07-23,,,,3.19,1.6,,,,22.85,,1.81,,9.23,,,,
2003-07-24,,,,3.19,1.6,,,,22.85,,1.81,,9.41,,,,
2003-07-25,,,,3.19,1.6,,,,22.85,,1.81,,9.0,,,,
2003-07-26,,,,3.19,1.6,,,,22.85,,1.81,,10.38,,,,
2003-07-27,,,,3.19,1.6,,,,22.85,,1.81,,10.51,,,,
2003-07-28,,,,3.19,1.6,,,,22.85,,1.81,,12.48,,,,
2003-07-29,,,,3.19,1.6,,,,22.85,,1.81,,15.24,,,,
2003-07-30,,,,3.19,1.6,,,,22.85,,1.81,,14.45,,,,
2003-07-31,,,,3.19,1.6,,,,22.85,,1.81,,12.4,,,,
2003-08-01,,,,3.19,1.6,,,,22.85,,1.81,,13.06,,,,
2003-08-02,,,,3.19,1.6,,,,22.85,,1.81,,11.02,,,,
2003-08-03,,,,3.19,1.6,,,,22.85,,1.81,,12.11,,,,
2003-08-04,,,,3.19,1.6,,,,22.85,,1.81,,11.3,,,,
2003-08-05,,,,3.19,1.6,,,,22.85,,1.81,,11.36,,,,
2003-08-06,,,,3.19,1.6,,,,22.85,,1.81,,12.2,,,,
2003-08-07,,,,3.19,1.6,,,,22.85,,1.81,,12.2,,,,
2003-08-08,,,,3.19,1.6,,,,22.85,,1.81,,12.2,,,,
2003-08-09,,,,3.19,1.6,,,,22.85,,1.81,,11.42,,,,
2003-08-10,,,,3.19,1.6,,,,22.85,,1.81,,13.43,,,,
2003-08-11,,,,3.19,1.6,,,,22.85,,1.81,,12.14,,,,
2003-08-12,,,,3.19,1.6,,,,22.85,,1.81,,13.09,,,,
2003-08-13,,,,3.19,1.6,,,,22.85,,1.81,,12.28,,,,
2003-08-14,,,,3.19,1.6,,,,22.85,,1.81,,12.58,,,,
2003-08-15,,,,3.19,1.6,,,,22.85,,1.81,,12.31,,,,
2003-08-16,,,,3.19,1.6,,,,22.85,,1.81,,12.25,,,,
2003-08-17,,,,3.19,1.6,,,,22.85,,1.81,,12.07,,,,
2003-08-18,,,,3.19,1.6,,,,22.85,,1.81,,11.9,,,,
2003-08-19,,,,3.19,1.6,,,,22.85,,1.81,,12.92,,,,
2003-08-20,,,,3.19,1.6,,,,22.85,,1.81,,12.12,,,,
2003-08-21,,,,3.19,1.6,,,,22.85,,1.81,,12.57,,,,
2003-08-22,,,,3.19,1.6,,,,22.85,,1.81,,14.19,,,,
2003-08-23,,,,3.19,1.6,,,,22.85,,1.81,,13.27,,,,
2003-08-24,,,,3.19,1.6,,,,22.85,,1.81,,15.77,,,,
2003-08-25,,,,3.19,1.6,,,,22.85,,1.81,,14.73,,,,
2003-08-26,,,,3.19,1.6,,,,22.85,,1.81,,15.0,,,,
2003-08-27,,,,3.19,1.6,,,,22.85,,1.81,,14.48,,,,
2003-08-28,,,,3.19,1.6,,,,22.85,,1.81,,14.02,,,,
2003-08-29,,,,3.19,1.6,,,,22.85,,1.81,,14.19,,,,
2003-08-30,,,,3.19,1.6,,,,22.85,,1.81,,14.08,,,,
2003-08-31,,,,3.19,1.6,,,,22.85,,1.81,,14.11,,,,
2003-09-01,,,,3.19,1.6,,,,22.85,,1.81,,13.36,,,,
2003-09-02,,,,3.19,1.6,,,,22.85,,1.81,,11.33,,,,
2003-09-03,,,,3.19,1.6,,,,22.85,,1.81,,11.83,,,,
2003-09-04,,,,3.19,1.6,,,,22.85,,1.81,,11.86,,,,
2003-09-05,,,,3.19,1.6,,,,22.85,,1.81,,11.88,,,,
2003-09-06,,,,3.19,1.6,,,,22.85,,1.81,,11.45,,,,
2003-09-07,,,,3.19,1.6,,,,22.85,,1.81,,11.64,,,,
2003-09-08,,,,3.19,1.6,,,,22.85,,1.81,,14.24,,,,
2003-09-09,,,,3.19,1.6,,,,22.85,,1.81,,14.31,,,,
2003-09-10,,,,3.19,1.6,,,,22.85,,1.81,,12.38,,,,
2003-09-11,,,,3.19,1.6,,,,22.85,,1.81,,13.27,,,,
2003-09-12,,,,3.19,1.6,,,,22.85,,1.81,,14.14,,,,
2003-09-13,,,,3.19,1.6,,,,22.85,,1.81,,12.72,,,,
2003-09-14,,,,3.19,1.6,,,,22.85,,1.81,,13.94,,,,
2003-09-15,,,,3.19,1.6,,,,22.85,,1.81,,11.27,,,,
2003-09-16,,,,3.19,1.6,,,,22.85,,1.81,,11.07,,,,
2003-09-17,,,,3.19,1.6,,,,22.85,,1.81,,12.37,,,,
2003-09-18,,,,3.19,1.6,,,,22.85,,1.81,,11.59,,,,
2003-09-19,,,,3.19,1.6,,,,22.85,,1.81,,12.22,,,,
2003-09-20,,,,3.19,1.6,,,,22.85,,1.81,,12.71,,,,
2003-09-21,,,,3.19,1.6,,,,22.85,,1.81,,12.87,,,,
2003-09-22,,,,3.19,1.6,,,,22.85,,1.81,,12.23,,,,
2003-09-23,,,,3.19,1.6,,,,22.85,,1.81,,10.77,,,,
2003-09-24,,,,3.19,1.6,,,,22.85,,1.81,,12.18,,,,
2003-09-25,,,,3.19,1.6,,,,22.85,,1.81,,12.07,,,,
2003-09-26,,,,3.19,1.6,,,,22.85,,1.81,,12.22,,,,
2003-09-27,,,,3.19,1.6,,,,22.85,,1.81,,12.7,,,,
2003-09-28,,,,3.19,1.6,,,,22.85,,1.81,,11.82,,,,
2003-09-29,,,,3.19,1.6,,,,22.85,,1.81,,11.79,,,,
2003-09-30,,,,3.19,1.6,,,,22.85,,1.81,,12.1,,,,
2003-10-01,,,,3.19,1.6,,,,22.85,,1.81,,12.19,,,,
2003-10-02,,,,3.19,1.6,,,,22.85,,1.81,,12.14,,,,
2003-10-03,,,,3.19,1.6,,,,22.85,,1.81,,12.33,,,,
2003-10-04,,,,3.19,1.6,,,,22.85,,1.81,,13.26,,,,
2003-10-05,,,,3.19,1.6,,,,22.85,,1.81,,12.25,,,,
2003-10-06,,,,3.19,1.6,,,,22.85,,1.81,,12.2,,,,
2003-10-07,,,,3.19,1.6,,,,22.85,,1.81,,12.09,,,,
2003-10-08,,,,3.19,1.6,,,,22.85,,1.81,,12.27,,,,
2003-10-09,,,,3.19,1.6,,,,22.85,,1.81,,11.96,,,,
2003-10-10,,,,3.19,1.6,,,,22.85,,1.81,,12.01,,,,
2003-10-11,,,,3.19,1.6,,,,22.85,,1.81,,12.63,,,,
2003-10-12,,,,3.19,1.6,,,,22.85,,1.81,,11.93,,,,
2003-10-13,,,,3.19,1.6,,,,22.85,,1.81,,12.34,,,,
2003-10-14,,,,3.19,1.6,,,,22.85,,1.81,,12.62,,,,
2003-10-15,,,,3.19,1.6,,,,22.85,,1.81,,11.07,,,,
2003-10-16,,,,3.19,1.6,,,,22.85,,1.81,,11.03,,,,
2003-10-17,,,,3.19,1.6,,,,22.85,,1.81,,10.7,,,,
2003-10-18,,,,3.19,1.6,,,,22.85,,1.81,,11.98,,,,
2003-10-19,,,,3.19,1.6,,,,22.85,,1.81,,11.34,,,,
2003-10-20,,,,3.19,1.6,,,,22.85,,1.81,,10.77,,,,
2003-10-21,,,,3.19,1.6,,,,22.85,,1.81,,11.24,,,,
2003-10-22,,,,3.19,1.6,,,,22.85,,1.81,,11.7,,,,
2003-10-23,,,,3.19,1.6,,,,22.85,,1.81,,11.52,,,,
2003-10-24,,,,3.19,1.6,,,,22.85,,1.81,,11.69,,,,
2003-10-25,,,,3.19,1.6,,,,22.85,,1.81,,12.01,,,,
2003-10-26,,,,3.19,1.6,,,,22.85,,1.81,,12.53,,,,
2003-10-27,,,,3.19,1.6,,,,22.85,,1.81,,12.36,,,,
2003-10-28,,,,3.19,1.6,,,,22.85,,1.81,,11.69,,,,
2003-10-29,,,,3.19,1.6,,,,22.85,,1.81,,11.8,,,,
2003-10-30,,,,3.19,1.6,,,,22.85,,1.81,,11.8,,,,
2003-10-31,,,,3.19,1.6,,,,22.85,,1.81,,13.96,,,,
2003-11-01,,,,3.19,1.6,,,,22.85,,1.81,,12.9,,,,
2003-11-02,,,,3.19,1.6,,,,22.85,,1.81,,12.39,,,,
2003-11-03,,,,3.19,1.6,,,,22.85,,1.81,,12.94,,,,
2003-11-04,,,,3.19,1.6,,,,22.85,,1.81,,11.6,,,,
2003-11-05,,,,3.19,1.6,,,,22.85,,1.81,,11.3,,,,
2003-11-06,,,,3.19,1.6,,,,22.85,,1.81,,10.96,,,,
2003-11-07,,,,3.19,1.6,,,,22.85,,1.81,,12.08,,,,
2003-11-08,,,,3.19,1.6,,,,22.85,,1.81,,14.32,,,,
2003-11-09,,,,3.19,1.6,,,,22.85,,1.81,,13.57,,,,
2003-11-10,,,,3.19,1.6,,,,22.85,,1.81,,12.02,,,,
2003-11-11,,,,3.19,1.6,,,,22.85,,1.81,,11.6,,,,
2003-11-12,,,,3.19,1.6,,,,22.85,,1.81,,11.68,,,,
2003-11-13,,,,3.19,1.6,,,,22.85,,1.81,,11.29,,,,
2003-11-14,,,,3.19,1.6,,,,22.85,,1.81,,12.75,,,,
2003-11-15,,,,3.19,1.6,,,,22.85,,1.81,,12.51,,,,
2003-11-16,,,,3.19,1.6,,,,22.85,,1.81,,11.85,,,,
2003-11-17,,,,3.19,1.6,,,,22.85,,1.81,,12.65,,,,
2003-11-18,,,,3.19,1.6,,,,22.85,,1.81,,11.8,,,,
2003-11-19,,,,3.19,1.6,,,,22.85,,1.81,,10.98,,,,
2003-11-20,,,,3.19,1.6,,,,22.85,,1.81,,9.56,,,,
2003-11-21,,,,3.19,1.6,,,,22.85,,1.81,,11.2,,,,
2003-11-22,,,,3.19,1.6,,,,22.85,,1.81,,11.76,,,,
2003-11-23,,,,3.19,1.6,,,,22.85,,1.81,,12.11,,,,
2003-11-24,,,,3.19,1.6,,,,22.85,,1.81,,11.36,,,,
2003-11-25,,,,3.19,1.6,,,,22.85,,1.81,,11.1,,,,
2003-11-26,,,,3.19,1.6,,,,22.85,,1.81,,12.97,,,,
2003-11-27,,,,3.19,1.6,,,,22.85,,1.81,,12.48,,,,
2003-11-28,,,,3.19,1.6,,,,22.85,,1.81,,11.07,,,,
2003-11-29,,,,3.19,1.6,,,,22.85,,1.81,,12.9,,,,
2003-11-30,,,,3.19,1.6,,,,22.85,,1.81,,18.52,,,,
2003-12-01,,,,3.19,1.6,,,,22.85,,1.81,,18.6,,,,
2003-12-02,,,,3.19,1.6,,,,22.85,,1.81,,20.53,,,,
2003-12-03,,,,3.19,1.6,,,,22.85,,1.81,,17.78,,,,
2003-12-04,,,,3.19,1.6,,,,22.85,,1.81,,12.25,,,,
2003-12-05,,,,3.19,1.6,,,,22.85,,1.81,,18.53,,,,
2003-12-06,,,,3.19,1.6,,,,22.85,,1.81,,17.6,,,,
2003-12-07,,,,3.19,1.6,,,,22.85,,1.81,,13.6,,,,
2003-12-08,,,,3.19,1.6,,,,22.85,,1.81,,13.6,,,,
2003-12-09,,,,3.19,1.6,,,,22.85,,1.81,,14.7,,,,
2003-12-10,,,,3.19,1.6,,,,22.85,,1.81,,28.45,,,,
2003-12-11,,,,3.19,1.6,,,,22.85,,1.81,,25.9,,,,
2003-12-12,,,,3.19,1.6,,,,22.85,,1.81,,16.27,,,,
2003-12-13,,,,3.19,1.6,,,,22.85,,1.81,,16.0,,,,
2003-12-14,,,,3.19,1.6,,,,22.85,,1.81,,16.37,,,,
2003-12-15,,,,3.19,1.6,,,,22.85,,1.81,,19.25,,,,
2003-12-16,,,,3.19,1.6,,,,22.85,,1.81,,13.1,,,,
2003-12-17,,,,3.19,1.6,,,,22.85,,1.81,,12.98,,,,
2003-12-18,,,,3.19,1.6,,,,22.85,,1.81,,12.88,,,,
2003-12-19,,,,3.19,1.6,,,,22.85,,1.81,,12.27,,,,
2003-12-20,,,,3.19,1.6,,,,22.85,,1.81,,23.6,,,,
2003-12-21,,,,3.19,1.6,,,,22.85,,1.81,,20.41,,,,
2003-12-22,,,,3.19,1.6,,,,22.85,,1.81,,16.84,,,,
2003-12-23,,,,3.19,1.6,,,,22.85,,1.81,,21.6,,,,
2003-12-24,,,,3.19,1.6,,,,22.85,,1.81,,35.35,,,,
2003-12-25,,,,3.19,1.6,,,,22.85,,1.81,,25.37,,,,
2003-12-26,,,,3.19,1.6,,,,22.85,,1.81,,18.06,,,,
2003-12-27,,,,3.19,1.6,,,,22.85,,1.81,,16.38,,,,
2003-12-28,,,,3.19,1.6,,,,22.85,,1.81,,14.93,,,,
2003-12-29,,,,3.19,1.6,,,,22.85,,1.81,,43.06,,,,
2003-12-30,,,,3.19,1.6,,,,22.85,,1.81,,54.3,,,,
2003-12-31,,,,3.19,1.6,,,,22.85,,1.81,,33.88,,,,
2004-01-01,,,,3.19,1.6,,,,22.85,,1.81,,52.48,,,,
2004-01-02,,,,3.19,1.6,,,,22.85,,1.81,,41.14,,,,
2004-01-03,,,,3.19,1.6,,,,22.85,,1.81,,82.93,,,,
2004-01-04,,,,3.19,1.6,,,,22.85,,1.81,,31.16,,,,
2004-01-05,,,,3.19,1.6,,,,22.85,,1.81,,24.91,,,,
2004-01-06,,,,3.19,1.6,,,,22.85,,1.81,,21.1,,,,
2004-01-07,,,,3.19,1.6,,,,22.85,,1.81,,19.61,,,,
2004-01-08,,,,3.19,1.6,,,,22.85,,1.81,,18.25,,,,
2004-01-09,,,,3.19,1.6,,,,22.85,,1.81,,20.71,,,,
2004-01-10,,,,3.19,1.6,,,,22.85,,1.81,,21.01,,,,
2004-01-11,,,,3.19,1.6,,,,22.85,,1.81,,19.26,,,,
2004-01-12,,,,3.19,1.6,,,,22.85,,1.81,,18.42,,,,
2004-01-13,,,,3.19,1.6,,,,22.85,,1.81,,15.6,,,,
2004-01-14,,,,3.19,1.6,,,,22.85,,1.81,,15.53,,,,
2004-01-15,,,,3.19,1.6,,,,22.85,,1.81,,16.19,,,,
2004-01-16,,,,3.19,1.6,,,,22.85,,1.81,,16.22,,,,
