Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-01-02,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-01-03,,1.0,,,2.92,3.34,,,,33.36,,3.61,3.2,2000.0,8.2,7.2,,17.8,
2000-01-04,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.0,,,,
2000-01-05,,1.0,29.3,,2.92,3.34,,,,33.36,,3.61,4.2,2000.0,8.0,7.4,,18.2,
2000-01-06,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.9,,,,
2000-01-07,,1.0,,,2.92,3.34,,,,33.36,,3.61,4.8,2000.0,7.9,7.3,,17.6,
2000-01-08,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-01-09,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-01-10,,1.0,,,2.92,3.34,,,,33.36,,3.61,5.5,2000.0,8.1,7.2,,18.1,
2000-01-11,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,15.0,,,,
2000-01-12,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,11.0,,,,
2000-01-13,,1.0,19.7,,2.92,3.34,,,,33.36,,3.61,3.2,2000.0,9.8,7.2,,17.7,
2000-01-14,,1.0,,,2.92,3.34,,,,33.36,,3.61,4.5,2000.0,9.6,7.2,,17.5,
2000-01-15,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.5,,,,
2000-01-16,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,14.8,,,,
2000-01-17,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,11.6,,,,
2000-01-18,,1.0,,,2.92,3.34,,,,33.36,,3.61,6.2,2000.0,16.7,7.2,,17.2,
2000-01-19,,1.0,12.7,,2.92,3.34,,,,33.36,,3.61,3.8,2000.0,16.8,7.1,,17.0,
2000-01-20,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,11.0,,,,
2000-01-21,,1.0,,,2.92,3.34,,,,33.36,,3.61,2.8,2000.0,13.4,7.1,,17.2,
2000-01-22,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,13.3,,,,
2000-01-23,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,32.9,,,,
2000-01-24,,1.0,,,2.92,3.34,,,,33.36,,3.61,33.8,2000.0,62.1,6.7,,14.5,
2000-01-25,,1.0,,,2.92,3.34,,,,33.36,,3.61,14.0,2000.0,27.6,6.9,,14.9,
2000-01-26,,1.0,8.4,,2.92,3.34,,,,33.36,,3.61,6.8,2000.0,17.9,7.0,,15.7,
2000-01-27,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,15.1,,,,
2000-01-28,,1.0,,,2.92,3.34,,,,33.36,,3.61,7.5,2000.0,13.4,7.1,,16.2,
2000-01-29,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,12.4,,,,
2000-01-30,,1.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,15.7,,,,
2000-01-31,,1.0,,,2.92,3.34,,,,33.36,,3.61,6.8,2000.0,15.3,7.1,,16.4,
2000-02-01,,2.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,14.4,,,,
2000-02-02,,2.0,15.4,,2.92,3.34,,,,33.36,,3.61,9.5,2000.0,13.6,7.1,,16.6,
2000-02-03,,2.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,13.5,,,,
2000-02-04,,2.0,,,2.92,3.34,,,,33.36,,3.61,3.0,2000.0,12.9,7.1,,16.8,
2000-02-05,,2.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,17.6,,,,
2000-02-06,,2.0,,,2.92,3.34,,,,33.36,,3.61,4.5,2000.0,17.3,7.0,,17.0,
2000-02-07,,2.0,,,2.92,3.34,,,,33.36,,3.61,4.2,2000.0,14.7,7.1,,16.8,
2000-02-08,,2.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,13.0,,,,
2000-02-09,,2.0,17.8,,2.92,3.34,,,,33.36,,3.61,2.8,2000.0,12.2,7.1,,17.5,
2000-02-10,,2.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,19.7,,,,
2000-02-11,,2.0,,,2.92,3.34,,,,33.36,,3.61,3.0,2000.0,37.2,6.9,,15.8,
2000-02-12,,2.0,,,2.92,3.34,,,,33.36,,3.61,34.0,2000.0,46.0,6.7,,14.6,
2000-02-13,,2.0,,,2.92,3.34,,,,33.36,,3.61,15.5,2000.0,76.5,6.5,,13.7,
2000-02-14,,2.0,,,2.92,3.34,,,,33.36,,3.61,35.0,2000.0,56.4,6.5,,13.7,
2000-02-15,,2.0,,,2.92,3.34,,,,33.36,,3.61,37.5,2000.0,30.2,7.0,,14.4,
2000-02-16,,2.0,7.4,,2.92,3.34,,,,33.36,,3.61,32.0,2000.0,22.3,6.9,,15.4,
2000-02-17,,2.0,,,2.92,3.34,,,,33.36,,3.61,25.6,2000.0,19.6,7.0,,15.2,
2000-02-18,,2.0,,,2.92,3.34,,,,33.36,,3.61,14.5,2000.0,17.0,7.0,,15.8,
2000-02-19,,2.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,14.7,,,,
2000-02-20,,2.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,16.9,,,,
2000-02-21,,2.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,22.7,,,,
2000-02-22,,2.0,,,2.92,3.34,,,,33.36,,3.61,15.8,2000.0,28.7,7.0,,16.3,
2000-02-23,,2.0,9.0,,2.92,3.34,,,,33.36,,3.61,35.0,2000.0,34.6,6.8,,,
2000-02-24,,2.0,,,2.92,3.34,,,,33.36,,3.61,33.6,2000.0,24.3,6.9,,14.8,
2000-02-25,,2.0,,,2.92,3.34,,,,33.36,,3.61,32.4,2000.0,21.5,7.0,,15.1,
2000-02-26,,2.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,25.9,,,,
2000-02-27,,2.0,,,2.92,3.34,,,,33.36,,3.61,22.0,2000.0,40.1,6.8,,15.6,
2000-02-28,,2.0,,,2.92,3.34,,,,33.36,,3.61,24.3,2000.0,25.8,7.0,,14.6,
2000-02-29,,2.0,,,2.92,3.34,,,,33.36,,3.61,11.5,2000.0,34.0,6.9,,14.8,
2000-03-01,,3.0,8.3,,2.92,3.34,,,,33.36,,3.61,31.0,2000.0,24.0,6.9,,14.7,
2000-03-02,,3.0,,,2.92,3.34,,,,33.36,,3.61,18.5,2000.0,21.5,7.1,,15.4,
2000-03-03,,3.0,,,2.92,3.34,,,,33.36,,3.61,13.0,2000.0,18.7,7.1,,15.8,
2000-03-04,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,18.2,,,,
2000-03-05,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,19.7,,,,
2000-03-06,,3.0,,,2.92,3.34,,,,33.36,,3.61,13.5,2000.0,17.2,7.1,,16.0,
2000-03-07,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,16.7,,,,
2000-03-08,,3.0,15.7,,2.92,3.34,,,,33.36,,3.61,8.0,2000.0,23.5,7.1,,15.8,
2000-03-09,,3.0,,,2.92,3.34,,,,33.36,,3.61,11.5,2000.0,23.6,7.0,,14.9,
2000-03-10,,3.0,,,2.92,3.34,,,,33.36,,3.61,6.7,2000.0,19.5,7.0,,15.4,
2000-03-11,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,16.9,,,,
2000-03-12,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,15.8,,,,
2000-03-13,,3.0,,,2.92,3.34,,,,33.36,,3.61,25.0,2000.0,14.2,7.1,,16.7,
2000-03-14,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,13.2,,,,
2000-03-15,,3.0,19.0,,2.92,3.34,,,,33.36,,3.61,14.8,2000.0,13.1,7.1,,17.5,
2000-03-16,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,12.0,,,,
2000-03-17,,3.0,,,2.92,3.34,,,,33.36,,3.61,13.5,2000.0,12.1,7.1,,17.8,
2000-03-18,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,11.0,,,,
2000-03-19,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,11.2,,,,
2000-03-20,,3.0,,,2.92,3.34,,,,33.36,,3.61,12.6,2000.0,10.9,7.2,,17.4,
2000-03-21,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,10.3,,,,
2000-03-22,,3.0,21.4,,2.92,3.34,,,,33.36,,3.61,8.2,2000.0,10.4,7.1,,18.8,
2000-03-23,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,10.2,,,,
2000-03-24,,3.0,,,2.92,3.34,,,,33.36,,3.61,6.2,2000.0,10.2,7.1,,18.2,
2000-03-25,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,10.1,,,,
2000-03-26,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.9,,,,
2000-03-27,,3.0,,,2.92,3.34,,,,33.36,,3.61,7.0,2000.0,9.9,7.1,,18.7,
2000-03-28,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.8,,,,
2000-03-29,,3.0,25.5,,2.92,3.34,,,,33.36,,3.61,6.2,2000.0,9.7,7.1,,18.7,
2000-03-30,,3.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.5,,,,
2000-03-31,,3.0,,,2.92,3.34,,,,33.36,,3.61,5.2,2000.0,9.4,7.1,,19.5,
2000-04-01,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.6,,,,
2000-04-02,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.5,,,,
2000-04-03,,4.0,,,2.92,3.34,,,,33.36,,3.61,4.0,2000.0,9.4,7.2,,19.9,
2000-04-04,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.2,,,,
2000-04-05,,4.0,27.6,,2.92,3.34,,,,33.36,,3.61,8.0,2000.0,9.3,7.2,,19.3,
2000-04-06,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.9,,,,
2000-04-07,,4.0,,,2.92,3.34,,,,33.36,,3.61,10.2,2000.0,9.4,7.3,,19.4,
2000-04-08,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.3,,,,
2000-04-09,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.3,,,,
2000-04-10,,4.0,,,2.92,3.34,,,,33.36,,3.61,11.2,2000.0,9.2,7.3,,19.3,
2000-04-11,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.0,,,,
2000-04-12,,4.0,26.5,,2.92,3.34,,,,33.36,,3.61,7.8,2000.0,9.4,7.2,,20.1,
2000-04-13,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,10.1,,,,
2000-04-14,,4.0,,,2.92,3.34,,,,33.36,,3.61,5.2,2000.0,10.7,7.3,,20.0,
2000-04-15,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.9,,,,
2000-04-16,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,11.9,,,,
2000-04-17,,4.0,,,2.92,3.34,,,,33.36,,3.61,7.0,2000.0,19.8,7.0,,17.6,
2000-04-18,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,13.9,,,,
2000-04-19,,4.0,15.4,,2.92,3.34,,,,33.36,,3.61,6.8,2000.0,11.6,7.2,,18.9,
2000-04-20,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,11.3,,,,
2000-04-21,,4.0,,,2.92,3.34,,,,33.36,,3.61,6.8,2000.0,10.6,7.2,,19.6,
2000-04-22,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,10.3,,,,
2000-04-23,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.9,,,,
2000-04-24,,4.0,,,2.92,3.34,,,,33.36,,3.61,12.8,2000.0,9.9,7.2,,19.7,
2000-04-25,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.6,,,,
2000-04-26,,4.0,24.2,,2.92,3.34,,,,33.36,,3.61,10.0,2000.0,9.5,7.2,,20.6,
2000-04-27,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.4,,,,
2000-04-28,,4.0,,,2.92,3.34,,,,33.36,,3.61,10.0,2000.0,9.3,7.2,,19.8,
2000-04-29,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.3,,,,
2000-04-30,,4.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.3,,,,
2000-05-01,,5.0,,,2.92,3.34,,,,33.36,,3.61,11.5,2000.0,9.2,7.2,,20.3,
2000-05-02,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.1,,,,
2000-05-03,,5.0,30.9,,2.92,3.34,,,,33.36,,3.61,13.2,2000.0,8.7,7.2,,20.6,
2000-05-04,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,10.8,,,,
2000-05-05,,5.0,,,2.92,3.34,,,,33.36,,3.61,10.2,2000.0,11.1,7.2,,20.8,
2000-05-06,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,10.7,,,,
2000-05-07,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,14.6,,,,
2000-05-08,,5.0,,,2.92,3.34,,,,33.36,,3.61,9.2,2000.0,13.4,7.1,,20.6,
2000-05-09,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,11.9,,,,
2000-05-10,,5.0,,,2.92,3.34,,,,33.36,,3.61,5.0,2000.0,11.4,7.1,,20.4,
2000-05-11,,5.0,33.3,,2.92,3.34,,,,33.36,,3.61,,2000.0,11.0,,,,
2000-05-12,,5.0,,,2.92,3.34,,,,33.36,,3.61,4.0,2000.0,9.3,7.2,,20.2,
2000-05-13,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.1,,,,
2000-05-14,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,11.6,,,,
2000-05-15,,5.0,,,2.92,3.34,,,,33.36,,3.61,6.0,2000.0,12.9,7.1,,20.0,
2000-05-16,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,10.8,,,,
2000-05-17,,5.0,22.5,,2.92,3.34,,,,33.36,,3.61,2.2,2000.0,10.4,7.1,,20.3,
2000-05-18,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.8,,,,
2000-05-19,,5.0,,,2.92,3.34,,,,33.36,,3.61,4.5,2000.0,9.7,7.1,,21.3,
2000-05-20,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.6,,,,
2000-05-21,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.4,,,,
2000-05-22,,5.0,,,2.92,3.34,,,,33.36,,3.61,5.0,2000.0,9.4,7.2,,22.5,
2000-05-23,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.2,,,,
2000-05-24,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,9.7,,,,
2000-05-25,,5.0,28.4,,2.92,3.34,,,,33.36,,3.61,6.2,2000.0,8.6,7.2,,21.9,
2000-05-26,,5.0,,,2.92,3.34,,,,33.36,,3.61,7.8,2000.0,8.8,7.3,,21.9,
2000-05-27,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.5,,,,
2000-05-28,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.3,,,,
2000-05-29,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.9,,,,
2000-05-30,,5.0,,,2.92,3.34,,,,33.36,,3.61,5.5,2000.0,8.7,7.3,,22.4,
2000-05-31,,5.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.5,,,,
2000-06-01,,6.0,31.2,,2.92,3.34,,,,33.36,,3.61,7.2,2000.0,8.6,7.3,,22.6,
2000-06-02,,6.0,,,2.92,3.34,,,,33.36,,3.61,7.2,2000.0,8.6,7.2,,22.1,
2000-06-03,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.6,,,,
2000-06-04,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.7,,,,
2000-06-05,,6.0,,,2.92,3.34,,,,33.36,,3.61,19.2,2000.0,8.2,7.2,,22.6,
2000-06-06,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.5,,,,
2000-06-07,,6.0,30.7,,2.92,3.34,,,,33.36,,3.61,9.5,2000.0,8.4,7.2,,22.7,
2000-06-08,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.5,,,,
2000-06-09,,6.0,,,2.92,3.34,,,,33.36,,3.61,10.2,2000.0,8.5,7.2,,22.3,
2000-06-10,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.4,,,,
2000-06-11,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.4,,,,
2000-06-12,,6.0,,,2.92,3.34,,,,33.36,,3.61,12.5,2000.0,8.4,7.3,,22.9,
2000-06-13,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.4,,,,
2000-06-14,,6.0,30.4,,2.92,3.34,,,,33.36,,3.61,6.5,2000.0,8.3,7.2,,24.3,
2000-06-15,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.4,,,,
2000-06-16,,6.0,,,2.92,3.34,,,,33.36,,3.61,7.8,2000.0,8.3,7.2,,23.4,
2000-06-17,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.5,,,,
2000-06-18,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.3,,,,
2000-06-19,,6.0,,,2.92,3.34,,,,33.36,,3.61,8.8,2000.0,8.3,7.2,,23.4,
2000-06-20,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.3,,,,
2000-06-21,,6.0,30.2,,2.92,3.34,,,,33.36,,3.61,9.5,2000.0,8.2,7.2,,23.6,
2000-06-22,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.8,,,,
2000-06-23,,6.0,,,2.92,3.34,,,,33.36,,3.61,6.8,2000.0,8.1,7.2,,22.7,
2000-06-24,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-06-25,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.2,,,,
2000-06-26,,6.0,,,2.92,3.34,,,,33.36,,3.61,12.2,2000.0,7.9,7.1,,23.3,
2000-06-27,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.6,,,,
2000-06-28,,6.0,30.2,,2.92,3.34,,,,33.36,,3.61,5.5,2000.0,8.1,7.1,,23.5,
2000-06-29,,6.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.8,,,,
2000-06-30,,6.0,,,2.92,3.34,,,,33.36,,3.61,4.0,2000.0,8.3,7.3,,23.4,
2000-07-01,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.6,,,,
2000-07-02,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.4,,,,
2000-07-03,,7.0,,,2.92,3.34,,,,33.36,,3.61,7.0,2000.0,8.4,7.3,,23.4,
2000-07-04,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.9,,,,
2000-07-05,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.3,,,,
2000-07-06,,7.0,31.2,,2.92,3.34,,,,33.36,,3.61,8.2,2000.0,8.3,7.3,,23.2,
2000-07-07,,7.0,,,2.92,3.34,,,,33.36,,3.61,6.8,2000.0,8.1,7.3,,23.6,
2000-07-08,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.2,,,,
2000-07-09,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.2,,,,
2000-07-10,,7.0,,,2.92,3.34,,,,33.36,,3.61,4.2,2000.0,8.2,7.3,,22.7,
2000-07-11,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-07-12,,7.0,30.7,,2.92,3.34,,,,33.36,,3.61,4.8,2000.0,8.1,7.3,,22.8,
2000-07-13,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-07-14,,7.0,,,2.92,3.34,,,,33.36,,3.61,5.2,2000.0,8.1,7.3,,23.2,
2000-07-15,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-07-16,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-07-17,,7.0,,,2.92,3.34,,,,33.36,,3.61,9.8,2000.0,8.2,7.4,,23.6,
2000-07-18,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-07-19,,7.0,30.2,,2.92,3.34,,,,33.36,,3.61,5.2,2000.0,8.0,7.3,,23.6,
2000-07-20,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.0,,,,
2000-07-21,,7.0,,,2.92,3.34,,,,33.36,,3.61,4.5,2000.0,8.0,7.3,,23.6,
2000-07-22,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.8,,,,
2000-07-23,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.9,,,,
2000-07-24,,7.0,,,2.92,3.34,,,,33.36,,3.61,8.2,2000.0,8.0,7.3,,23.7,
2000-07-25,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.8,,,,
2000-07-26,,7.0,32.2,,2.92,3.34,,,,33.36,,3.61,7.5,2000.0,7.6,7.3,,23.9,
2000-07-27,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.0,,,,
2000-07-28,,7.0,,,2.92,3.34,,,,33.36,,3.61,10.5,2000.0,8.0,7.3,,23.7,
2000-07-29,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-07-30,,7.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.2,,,,
2000-07-31,,7.0,,,2.92,3.34,,,,33.36,,3.61,10.2,2000.0,8.3,7.3,,24.0,
2000-08-01,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.2,,,,
2000-08-02,,8.0,30.0,,2.92,3.34,,,,33.36,,3.61,6.0,2000.0,8.1,7.4,,24.8,
2000-08-03,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.0,,,,
2000-08-04,,8.0,,,2.92,3.34,,,,33.36,,3.61,4.0,2000.0,8.0,7.4,,23.8,
2000-08-05,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.0,,,,
2000-08-06,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.9,,,,
2000-08-07,,8.0,,,2.92,3.34,,,,33.36,,3.61,4.2,2000.0,8.0,7.4,,24.1,
2000-08-08,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-08-09,,8.0,32.5,,2.92,3.34,,,,33.36,,3.61,5.8,2000.0,7.7,7.4,,24.6,
2000-08-10,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.0,,,,
2000-08-11,,8.0,,,2.92,3.34,,,,33.36,,3.61,4.8,2000.0,7.9,7.3,,24.3,
2000-08-12,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.9,,,,
2000-08-13,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.9,,,,
2000-08-14,,8.0,,,2.92,3.34,,,,33.36,,3.61,6.8,2000.0,7.9,7.3,,24.3,
2000-08-15,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.6,,,,
2000-08-16,,8.0,27.4,,2.92,3.34,,,,33.36,,3.61,6.3,2000.0,8.0,7.3,,24.6,
2000-08-17,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.5,,,,
2000-08-18,,8.0,,,2.92,3.34,,,,33.36,,3.61,3.8,2000.0,7.9,7.3,,24.6,
2000-08-19,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.8,,,,
2000-08-20,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.7,,,,
2000-08-21,,8.0,,,2.92,3.34,,,,33.36,,3.61,3.2,2000.0,7.9,7.3,,24.3,
2000-08-22,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.8,,,,
2000-08-23,,8.0,33.6,,2.92,3.34,,,,33.36,,3.61,4.8,2000.0,7.8,7.3,,23.7,
2000-08-24,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.8,,,,
2000-08-25,,8.0,,,2.92,3.34,,,,33.36,,3.61,2.8,2000.0,7.9,7.3,,24.4,
2000-08-26,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.0,,,,
2000-08-27,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-08-28,,8.0,,,2.92,3.34,,,,33.36,,3.61,3.5,2000.0,8.3,7.3,,23.7,
2000-08-29,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-08-30,,8.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-08-31,,8.0,32.3,,2.92,3.34,,,,33.36,,3.61,4.8,2000.0,8.1,7.3,,23.8,
2000-09-01,,9.0,,,2.92,3.34,,,,33.36,,3.61,6.0,2000.0,8.0,7.4,,24.0,
2000-09-02,,9.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.9,,,,
2000-09-03,,9.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.6,,,,
2000-09-04,,9.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,8.1,,,,
2000-09-05,,9.0,,,2.92,3.34,,,,33.36,,3.61,7.5,2000.0,8.0,7.3,,23.7,
2000-09-06,,9.0,30.0,,2.92,3.34,,,,33.36,,3.61,6.8,2000.0,7.9,7.3,,23.9,
2000-09-07,,9.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.8,,,,
2000-09-08,,9.0,,,2.92,3.34,,,,33.36,,3.61,6.0,2000.0,7.8,7.3,,23.7,
2000-09-09,,9.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.8,,,,
2000-09-10,,9.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.8,,,,
2000-09-11,,9.0,,,2.92,3.34,,,,33.36,,3.61,7.2,2000.0,8.1,7.3,,23.4,
2000-09-12,,9.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.8,,,,
2000-09-13,,9.0,31.6,,2.92,3.34,,,,33.36,,3.61,5.2,2000.0,7.9,7.3,,24.7,
2000-09-14,,9.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.9,,,,
2000-09-15,,9.0,,,2.92,3.34,,,,33.36,,3.61,6.2,2000.0,7.8,7.3,,24.1,
2000-09-16,,9.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.9,,,,
2000-09-17,,9.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.9,,,,
2000-09-18,,9.0,,,2.92,3.34,,,,33.36,,3.61,5.0,2000.0,8.0,7.3,,24.8,
2000-09-19,,9.0,,,2.92,3.34,,,,33.36,,3.61,,2000.0,7.9,,,,
