Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-01-23,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,8.37,,,,
2000-01-24,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,10.81,,,,
2000-01-25,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.73,,,,
2000-01-26,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.93,,,,
2000-01-27,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.09,,,,
2000-01-28,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.94,,,,
2000-01-29,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.95,,,,
2000-01-30,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,10.13,,,,
2000-01-31,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,5.95,,,,
2000-04-01,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,13.19,,,,
2000-04-02,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,9.6,,,,
2000-04-03,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,10.18,,,,
2000-04-04,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.5,,,,
2000-04-05,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,10.79,,,,
2000-04-07,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,9.81,,,,
2000-04-08,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,9.48,,,,
2000-04-09,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,9.84,,,,
2000-04-10,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,10.13,,,,
2000-04-11,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.0,,,,
2000-04-12,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.83,,,,
2000-04-13,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.66,,,,
2000-04-14,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.26,,,,
2000-04-15,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,10.58,,,,
2000-04-16,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.73,,,,
2000-04-17,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,13.27,,,,
2000-04-18,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,13.16,,,,
2000-04-19,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,13.28,,,,
2000-04-20,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,13.58,,,,
2000-04-21,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,13.8,,,,
2000-04-22,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,13.28,,,,
2000-04-23,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,13.12,,,,
2000-06-01,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,0.0,,,,
2000-06-02,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,0.0,,,,
2000-06-03,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,0.0,,,,
2000-06-04,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,0.0,,,,
2000-06-05,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,0.0,,,,
2000-06-06,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,0.0,,,,
2000-06-07,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,0.0,,,,
2000-06-08,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,0.0,,,,
2000-06-09,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,0.0,,,,
2000-06-10,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,0.0,,,,
2000-06-11,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,0.0,,,,
2000-06-12,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,0.0,,,,
2000-06-13,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,1.33,,,,
2000-06-14,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,2.97,,,,
2000-06-15,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,3.4,,,,
2000-06-16,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,3.44,,,,
2000-06-17,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,3.46,,,,
2000-06-18,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,3.96,,,,
2000-06-19,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,3.35,,,,
2000-06-20,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,3.15,,,,
2000-06-21,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,4.2,,,,
2000-06-22,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,3.91,,,,
2000-06-23,,6.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,3.87,,,,
2000-08-01,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,6.56,,,,
2000-08-02,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,3.21,,,,
2000-08-03,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,4.29,,,,
2000-08-04,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,4.5,,,,
2000-08-05,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,4.96,,,,
2000-08-06,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,5.34,,,,
2000-08-07,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,0.93,,,,
2000-08-08,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,4.32,,,,
2000-08-09,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,4.49,,,,
2000-08-10,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,5.02,,,,
2000-08-11,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,5.78,,,,
2000-08-12,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,5.94,,,,
2000-08-13,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,6.02,,,,
2000-08-14,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,5.38,,,,
2000-08-15,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,4.96,,,,
2000-08-16,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,4.72,,,,
2000-08-17,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,4.58,,,,
2000-08-18,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,1.71,,,,
2000-08-19,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,5.65,,,,
2000-08-20,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,5.52,,,,
2000-08-21,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,3.89,,,,
2000-08-22,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,4.64,,,,
2000-08-23,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,5.08,,,,
2000-08-24,,8.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,5.39,,,,
2000-11-01,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,5.73,,,,
2000-11-02,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,16.45,,,,
2000-11-03,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,15.52,,,,
2000-11-04,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,14.53,,,,
2000-11-05,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,14.56,,,,
2000-11-06,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,14.48,,,,
2000-11-07,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,13.34,,,,
2000-11-08,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,10.41,,,,
2000-11-09,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.48,,,,
2000-11-10,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.8,,,,
2000-11-11,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.76,,,,
2000-11-12,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.66,,,,
2000-11-13,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.93,,,,
2000-11-14,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,10.06,,,,
2000-11-15,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.55,,,,
2000-11-16,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.14,,,,
2000-11-17,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,7.28,,,,
2000-11-18,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.45,,,,
2000-11-19,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.45,,,,
2000-11-20,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.33,,,,
2000-11-21,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.33,,,,
2000-11-22,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.84,,,,
2000-11-23,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.82,,,,
2000-11-24,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.21,,,,
2000-11-25,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,9.93,,,,
2000-11-26,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,7.17,,,,
2000-11-27,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,10.33,,,,
2000-11-28,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,10.32,,,,
2000-11-29,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,10.0,,,,
2000-11-30,,11.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.89,,,,
2000-12-01,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,18.63,,,,
2000-12-02,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,18.37,,,,
2000-12-03,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,18.28,,,,
2000-12-04,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,18.24,,,,
2000-12-05,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,18.47,,,,
2000-12-06,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,18.76,,,,
2000-12-07,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,18.71,,,,
2000-12-08,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,18.68,,,,
2000-12-09,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,18.4,,,,
2000-12-10,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,14.3,,,,
2000-12-11,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.4,,,,
2000-12-12,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.52,,,,
2000-12-13,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,12.11,,,,
2000-12-14,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.47,,,,
2000-12-15,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.4,,,,
2000-12-16,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.36,,,,
2000-12-17,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.27,,,,
2000-12-18,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.09,,,,
2000-12-19,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,11.54,,,,
2000-12-20,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,5.62,,,,
2000-12-21,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,8.48,,,,
2000-12-22,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,14.07,,,,
2000-12-23,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,15.89,,,,
2000-12-24,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,15.92,,,,
2000-12-25,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,15.85,,,,
2000-12-26,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,15.8,,,,
2000-12-27,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,15.7,,,,
2000-12-28,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,7.89,,,,
2000-12-29,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,15.74,,,,
2000-12-30,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,15.53,,,,
2000-12-31,,12.0,,,6.26,1.06,,,,4.52,,1.33,,2000.0,15.36,,,,
2001-01-01,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,15.06,,,,
2001-01-02,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,15.36,,,,
2001-01-03,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,15.74,,,,
2001-01-04,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,15.97,,,,
2001-01-05,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,16.03,,,,
2001-01-06,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,15.45,,,,
2001-01-07,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,15.23,,,,
2001-01-08,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,15.4,,,,
2001-01-09,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,10.99,,,,
2001-01-10,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,6.06,,,,
2001-01-11,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,5.19,,,,
2001-01-12,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.02,,,,
2001-01-13,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.11,,,,
2001-01-14,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.62,,,,
2001-01-15,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.21,,,,
2001-01-16,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,10.25,,,,
2001-01-17,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.45,,,,
2001-01-18,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.46,,,,
2001-01-19,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.46,,,,
2001-01-20,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.29,,,,
2001-01-21,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.38,,,,
2001-01-22,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,3.01,,,,
2001-01-23,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,0.0,,,,
2001-01-24,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,0.0,,,,
2001-01-25,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,0.0,,,,
2001-01-26,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,0.0,,,,
2001-01-27,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,0.0,,,,
2001-01-28,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,0.5,,,,
2001-01-29,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,16.72,,,,
2001-01-30,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,16.69,,,,
2001-01-31,,1.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,15.99,,,,
2001-02-01,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,15.0,,,,
2001-02-02,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,16.75,,,,
2001-02-03,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,16.87,,,,
2001-02-04,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,16.85,,,,
2001-02-05,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,16.7,,,,
2001-02-06,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,16.96,,,,
2001-02-07,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,17.19,,,,
2001-02-08,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,17.19,,,,
2001-02-09,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,17.18,,,,
2001-02-10,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,14.45,,,,
2001-02-11,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,17.06,,,,
2001-02-12,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,17.22,,,,
2001-02-13,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,17.25,,,,
2001-02-14,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,17.25,,,,
2001-02-15,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,17.46,,,,
2001-02-16,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,17.79,,,,
2001-02-17,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,17.78,,,,
2001-02-18,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,17.84,,,,
2001-02-19,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,17.93,,,,
2001-02-20,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,18.35,,,,
2001-02-21,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,18.86,,,,
2001-02-22,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,18.9,,,,
2001-02-23,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,20.0,,,,
2001-02-24,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,21.03,,,,
2001-02-25,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,21.39,,,,
2001-02-26,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,21.18,,,,
2001-02-27,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,17.59,,,,
2001-02-28,,2.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,21.06,,,,
2001-03-01,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,21.11,,,,
2001-03-02,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,21.41,,,,
2001-03-03,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,21.43,,,,
2001-03-04,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,21.29,,,,
2001-03-05,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,21.21,,,,
2001-03-06,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,21.26,,,,
2001-03-07,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,20.74,,,,
2001-03-08,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,21.13,,,,
2001-03-09,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,21.06,,,,
2001-03-10,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,21.01,,,,
2001-03-11,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,20.94,,,,
2001-03-12,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,20.85,,,,
2001-03-13,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,20.83,,,,
2001-03-14,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,18.9,,,,
2001-03-15,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,12.84,,,,
2001-03-16,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,12.68,,,,
2001-03-17,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,12.65,,,,
2001-03-18,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,12.63,,,,
2001-03-19,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,12.69,,,,
2001-03-20,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,12.27,,,,
2001-03-21,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,12.81,,,,
2001-03-22,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.98,,,,
2001-03-23,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,9.1,,,,
2001-03-24,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,10.03,,,,
2001-03-25,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,9.27,,,,
2001-03-26,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,9.25,,,,
2001-03-27,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,10.02,,,,
2001-03-28,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,10.15,,,,
2001-03-29,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,10.93,,,,
2001-03-30,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.12,,,,
2001-03-31,,3.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.47,,,,
2001-04-01,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,10.76,,,,
2001-04-02,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,12.07,,,,
2001-04-03,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,15.13,,,,
2001-04-04,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,16.25,,,,
2001-04-05,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,15.5,,,,
2001-04-06,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,14.07,,,,
2001-04-07,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,14.03,,,,
2001-04-08,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,14.88,,,,
2001-04-09,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,14.97,,,,
2001-04-10,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,9.85,,,,
2001-04-11,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,13.79,,,,
2001-04-12,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,12.33,,,,
2001-04-13,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,13.47,,,,
2001-04-14,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,13.57,,,,
2001-04-15,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,13.58,,,,
2001-04-16,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,13.88,,,,
2001-04-17,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,13.65,,,,
2001-04-18,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,13.98,,,,
2001-04-19,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,13.26,,,,
2001-04-20,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,13.33,,,,
2001-04-21,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,13.19,,,,
2001-04-22,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,13.07,,,,
2001-04-23,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,15.42,,,,
2001-04-24,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,15.23,,,,
2001-04-25,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.04,,,,
2001-04-26,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,10.97,,,,
2001-04-27,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.29,,,,
2001-04-28,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.19,,,,
2001-04-29,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.48,,,,
2001-04-30,,4.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,11.26,,,,
2001-09-07,,9.0,20.0,,6.26,1.06,,,,4.52,,1.33,,2001.0,2.48,,,,
2001-09-08,,9.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,2.81,,,,
2001-09-09,,9.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,8.06,,,,
2001-09-10,,9.0,,,6.26,1.06,,,,4.52,,1.33,,2001.0,7.95,,,,
2001-09-11,,9.0,8.0,,6.26,1.06,,,,4.52,,1.33,,2001.0,8.33,,,,
