Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-06-25,,,,,0.01,,,,3.95,,0.15,,5.2,,,,
2000-06-26,,,,,0.01,,,,3.95,,0.15,,3.56,,,,
2000-06-27,,,,,0.01,,,,3.95,,0.15,,4.99,,,,
2000-06-28,,,,,0.01,,,,3.95,,0.15,,6.19,,,,
2000-06-29,,,,,0.01,,,,3.95,,0.15,,5.95,,,,
2000-06-30,,,,,0.01,,,,3.95,,0.15,,6.1,,,,
2000-07-01,,,,,0.01,,,,3.95,,0.15,,5.38,,,,
2000-07-02,,,,,0.01,,,,3.95,,0.15,,5.71,,,,
2000-07-03,,,,,0.01,,,,3.95,,0.15,,5.85,,,,
2000-07-04,,,,,0.01,,,,3.95,,0.15,,5.5,,,,
2000-07-05,,,,,0.01,,,,3.95,,0.15,,5.44,,,,
2000-07-06,,,,,0.01,,,,3.95,,0.15,,5.24,,,,
2000-07-07,,,,,0.01,,,,3.95,,0.15,,4.7,,,,
2000-07-08,,,,,0.01,,,,3.95,,0.15,,5.53,,,,
2000-07-09,,,,,0.01,,,,3.95,,0.15,,5.1,,,,
2000-07-10,,,,,0.01,,,,3.95,,0.15,,5.01,,,,
2000-07-11,,,,,0.01,,,,3.95,,0.15,,4.77,,,,
2000-07-12,,,,,0.01,,,,3.95,,0.15,,5.22,,,,
2000-07-13,,,,,0.01,,,,3.95,,0.15,,5.1,,,,
2000-07-14,,,,,0.01,,,,3.95,,0.15,,5.37,,,,
2000-07-15,,,,,0.01,,,,3.95,,0.15,,5.27,,,,
2000-07-16,,,,,0.01,,,,3.95,,0.15,,4.86,,,,
2000-07-17,,,,,0.01,,,,3.95,,0.15,,5.37,,,,
2000-07-18,,,,,0.01,,,,3.95,,0.15,,5.54,,,,
2000-07-19,,,,,0.01,,,,3.95,,0.15,,5.65,,,,
2000-07-20,,,,,0.01,,,,3.95,,0.15,,4.53,,,,
2000-07-21,,,,,0.01,,,,3.95,,0.15,,5.79,,,,
2000-07-22,,,,,0.01,,,,3.95,,0.15,,5.97,,,,
