Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2007-08-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2007-09-30,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2007-10-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2007-11-30,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2007-12-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2008-01-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2008-02-29,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2008-03-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2008-04-30,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2008-05-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2008-06-30,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2008-07-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2008-08-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2008-09-30,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2008-10-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2008-11-30,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2008-12-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2009-01-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2009-02-28,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2009-03-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2009-04-30,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2009-05-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2009-06-30,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2009-07-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2009-08-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2009-09-30,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2009-10-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2009-11-30,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2009-12-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2010-01-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2010-02-28,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2010-03-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2010-04-30,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2010-05-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2010-06-30,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2010-07-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2010-08-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2010-09-30,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2010-10-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2010-11-30,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2010-12-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2011-01-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2011-02-28,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2011-03-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2011-04-30,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2011-05-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2011-06-30,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2011-07-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2011-08-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2011-09-30,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2011-10-31,,6.25,,13.0,3.0,,,,,,,,0.0,,,,
2011-11-30,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2011-12-31,,6.25,,13.0,3.0,,,,,,,,0.37,,,,
2012-07-26,4.0,8.2,0.22,21.0,,7.8,29.02,3.9,7.6,28.82,4.1,3.0,0.373,7.22,0.399,24.0,
2012-12-12,2.0,4.3,0.35,5.0,,4.1,9.45,2.0,5.2,10.55,2.1,3.0,0.867,6.95,1.339,16.5,
2013-01-09,1.8,3.2,0.41,10.0,,4.0,14.41,2.1,4.2,14.61,2.3,5.0,0.489,7.05,0.55,16.5,
2013-02-06,2.1,8.2,0.38,8.4,,8.5,17.28,2.0,7.3,16.08,1.9,3.0,0.343,6.95,0.473,16.0,
2013-03-20,2.1,0.35,0.25,9.0,,1.1,10.35,2.2,0.99,10.24,2.3,3.0,0.175,6.95,0.281,18.0,
2013-04-03,2.5,0.6,0.43,9.4,,0.81,10.64,2.5,1.6,11.43,2.4,5.0,0.198,6.8,0.414,20.5,
