Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2005-03-01,,3.0,10.2,,,3.22,,,,25.5,,3.35,,2005.0,4.17,,,,
2005-04-01,,4.0,,,,3.22,,,,25.5,,3.35,,2005.0,3.59,,,,
2005-05-01,,5.0,,,,3.22,,,,25.5,,3.35,,2005.0,3.4,,,,
2005-06-01,,6.0,,,,3.22,,,,25.5,,3.35,,2005.0,3.27,,,,
2005-07-01,,7.0,,,,3.22,,,,25.5,,3.35,,2005.0,3.26,,,,
2005-08-01,,8.0,,,,3.22,,,,25.5,,3.35,,2005.0,3.24,,,,
2005-09-01,,9.0,11.0,,,3.22,,,,25.5,,3.35,,2005.0,3.19,,,,
2005-10-01,,10.0,,,,3.22,,,,25.5,,3.35,,2005.0,3.16,,,,
2005-11-01,,11.0,,,,3.22,,,,25.5,,3.35,,2005.0,3.22,,,,
2005-12-01,,12.0,,,,3.22,,,,25.5,,3.35,,2005.0,4.73,,,,
2006-01-01,,1.0,5.9,,,3.22,,,,25.5,,3.35,,2006.0,4.24,,,,
2006-02-01,,2.0,,,,3.22,,,,25.5,,3.35,,2006.0,3.56,,,,
2006-03-01,,3.0,,,,3.22,,,,25.5,,3.35,,2006.0,5.05,,,,
2006-04-01,,4.0,4.1,,,3.22,,,,25.5,,3.35,,2006.0,5.01,,,,
2006-05-01,,5.0,,,,3.22,,,,25.5,,3.35,,2006.0,3.4,,,,
2006-06-01,,6.0,,,,3.22,,,,25.5,,3.35,,2006.0,3.31,,,,
2006-07-01,,7.0,20.0,,,3.22,,,,25.5,,3.35,,2006.0,3.15,,,,
2006-08-01,,8.0,,,,3.22,,,,25.5,,3.35,,2006.0,3.12,,,,
2006-09-01,,9.0,,,,3.22,,,,25.5,,3.35,,2006.0,3.08,,,,
2006-10-01,,10.0,2.4,,,3.22,,,,25.5,,3.35,,2006.0,3.15,,,,
2006-11-01,,11.0,,,,3.22,,,,25.5,,3.35,,2006.0,3.28,,,,
2006-12-01,,12.0,,,,3.22,,,,25.5,,3.35,,2006.0,3.45,,,,
2007-01-01,,1.0,,2.38,5.82,3.22,,,,25.5,,3.35,,2007.0,3.22,,,,
2007-02-01,,2.0,,3.0,10.48,3.22,,,,25.5,,3.35,,2007.0,3.93,,,,
2007-03-01,,3.0,4.5,3.0,11.16,3.22,,,,25.5,,3.35,,2007.0,3.35,,,,
2007-04-01,,4.0,9.4,4.0,15.92,3.22,,,,25.5,,3.35,,2007.0,3.2,,,,
2007-05-01,,5.0,,3.0,8.24,3.22,,,,25.5,,3.35,,2007.0,3.13,,,,
2007-06-01,,6.0,9.0,3.83,8.33,3.22,,,,25.5,,3.35,,2007.0,3.29,,,,
2007-07-01,,7.0,16.0,2.57,7.0,3.22,,,,25.5,,3.35,,2007.0,3.12,,,,
2007-08-01,,8.0,,2.77,5.58,3.22,,,,25.5,,3.35,,2007.0,2.95,,,,
2007-09-01,,9.0,24.0,2.58,5.94,3.22,,,,25.5,,3.35,,2007.0,2.77,,,,
2007-10-01,,10.0,21.0,1.62,4.75,3.22,,,,25.5,,3.35,,2007.0,3.32,,,,
2007-11-01,,11.0,7.8,3.0,10.55,3.22,,,,25.5,,3.35,,2007.0,3.01,,,,
2007-12-01,,12.0,15.0,1.62,5.82,3.22,,,,25.5,,3.35,,2007.0,3.27,,,,
2008-01-01,,1.0,6.3,2.43,8.67,3.22,,,,25.5,,3.35,,2008.0,4.25,,,,
2008-02-01,,2.0,6.4,3.85,13.78,3.22,,,,25.5,,3.35,,2008.0,3.57,,,,
2008-03-01,,3.0,25.0,2.69,6.98,3.22,,,,25.5,,3.35,,2008.0,3.16,,,,
2008-04-01,,4.0,20.0,1.15,5.0,3.22,,,,25.5,,3.35,,2008.0,3.03,,,,
2008-05-01,,5.0,26.0,0.93,3.5,3.22,,,,25.5,,3.35,,2008.0,2.92,,,,
2008-06-01,,6.0,25.0,0.85,3.49,3.22,,,,25.5,,3.35,,2008.0,2.84,,,,
2008-07-01,,7.0,26.0,1.78,4.92,3.22,,,,25.5,,3.35,,2008.0,2.95,,,,
2008-08-01,,8.0,29.0,1.62,4.12,3.22,,,,25.5,,3.35,,2008.0,2.91,,,,
2008-09-01,,9.0,28.0,0.62,1.92,3.22,,,,25.5,,3.35,,2008.0,2.9,,,,
2008-10-01,,10.0,0.16,2.23,4.58,3.22,,,,25.5,,3.35,,2008.0,2.86,,,,
2008-11-01,,11.0,0.06,1.69,3.62,3.22,,,,25.5,,3.35,,2008.0,3.08,,,,
2008-12-01,,12.0,0.13,2.0,5.38,3.22,,,,25.5,,3.35,,2008.0,3.09,,,,
2009-01-01,,1.0,0.05,2.85,8.68,3.22,,,,25.5,,3.35,,2009.0,2.92,,,,
2009-02-01,,2.0,0.03,2.42,8.13,3.22,,,,25.5,,3.35,,2009.0,3.87,,,,
2009-03-01,,3.0,0.05,,,3.22,,,,25.5,,3.35,,2009.0,3.7,,,,
2009-04-01,,4.0,0.05,,,3.22,,,,25.5,,3.35,,2009.0,2.95,,,,
2009-05-01,,5.0,0.06,,,3.22,,,,25.5,,3.35,,2009.0,2.88,,,,
2009-06-01,,6.0,0.25,,,3.22,,,,25.5,,3.35,,2009.0,2.76,,,,
2009-07-01,,7.0,0.12,,,3.22,,,,25.5,,3.35,,2009.0,2.68,,,,
2009-08-01,,8.0,0.1,,,3.22,,,,25.5,,3.35,,2009.0,2.72,,,,
2009-09-01,,9.0,27.0,,,3.22,,,,25.5,,3.35,,2009.0,2.71,,,,
2009-10-01,,10.0,21.0,,,3.22,,,,25.5,,3.35,,2009.0,2.88,,,,
2009-11-01,,11.0,23.0,,,3.22,,,,25.5,,3.35,,2009.0,2.73,,,,
2009-12-01,,12.0,34.0,,,3.22,,,,25.5,,3.35,,2009.0,2.98,,,,
2010-01-01,,1.0,22.0,,,3.22,,,,25.5,,3.35,,2010.0,3.89,,,,
2010-02-01,,2.0,25.0,,,3.22,,,,25.5,,3.35,,2010.0,3.52,,,,
2010-03-01,,3.0,12.0,,,3.22,,,,25.5,,3.35,,2010.0,3.44,,,,
2010-04-01,,4.0,11.0,,,3.22,,,,25.5,,3.35,,2010.0,3.47,,,,
2010-05-01,,5.0,31.0,,,3.22,,,,25.5,,3.35,,2010.0,2.97,,,,
2010-06-01,,6.0,29.0,,,3.22,,,,25.5,,3.35,,2010.0,2.8,,,,
2010-07-01,,7.0,19.0,,,3.22,,,,25.5,,3.35,,2010.0,2.73,,,,
2010-08-01,,8.0,21.0,,,3.22,,,,25.5,,3.35,,2010.0,2.74,,,,
2010-09-01,,9.0,21.0,,,3.22,,,,25.5,,3.35,,2010.0,2.72,,,,
2010-10-01,,10.0,20.0,,,3.22,,,,25.5,,3.35,,2010.0,2.77,,,,
2010-11-01,,11.0,39.0,,,3.22,,,,25.5,,3.35,,2010.0,2.89,,,,
2010-12-01,,12.0,25.0,,,3.22,,,,25.5,,3.35,,2010.0,3.66,,,,
2011-01-01,,1.0,25.0,,,3.22,,,,25.5,,3.35,,2011.0,3.15,,,,
2011-02-01,,2.0,,,,3.22,,,,25.5,,3.35,,2011.0,,,,,
2011-03-01,,3.0,20.0,,,3.22,,,,25.5,,3.35,,2011.0,4.6,,,,
2011-04-01,,4.0,,,,3.22,,,,25.5,,3.35,,2011.0,,,,,
2011-05-01,,5.0,,,,3.22,,,,25.5,,3.35,,2011.0,,,,,
2011-06-01,,6.0,,,,3.22,,,,25.5,,3.35,,2011.0,,,,,
2011-07-01,,7.0,,,,3.22,,,,25.5,,3.35,,2011.0,,,,,
2011-08-01,,8.0,,,,3.22,,,,25.5,,3.35,,2011.0,,,,,
2011-09-01,,9.0,,,,3.22,,,,25.5,,3.35,,2011.0,,,,,
2011-10-01,,10.0,,,,3.22,,,,25.5,,3.35,,2011.0,,,,,
2011-11-01,,11.0,,,,3.22,,,,25.5,,3.35,,2011.0,,,,,
2011-12-01,,12.0,,,,3.22,,,,25.5,,3.35,,2011.0,,,,,
2012-07-25,4.0,,32.0,0.1,3.2,,33.0,36.3,3.4,35.0,38.3,3.9,20.0,,2.87,7.15,4.08,23.299999999999997,
2012-08-14,3.3,,27.0,2.0,7.1,,29.0,38.1,3.5,29.0,38.1,3.6,7.5,,2.83,7.1,3.91,23.35,
2012-09-12,3.7,,30.0,3.0,9.5,,32.0,44.5,4.1,33.0,45.5,4.2,10.0,,2.84,7.050000000000001,4.75,23.1,
2012-10-18,3.0,,21.0,0.01,5.0,,22.0,27.01,3.2,23.0,28.01,3.3,15.5,,2.85,7.1,4.43,23.9,
2012-11-15,3.1,,13.0,3.0,9.5,,14.0,26.5,3.4,15.0,27.5,3.5,8.5,,2.63,6.550000000000001,4.4,21.85,
2012-12-11,2.2,,14.0,2.0,7.7,,25.0,34.7,2.4,18.0,27.7,1.6,18.5,,2.73,6.699999999999999,4.4,20.15,
2013-01-22,2.3,,25.0,1.0,1.8,,26.0,28.8,2.6,28.0,30.8,2.8,10.5,,2.68,7.0,3.71,19.44,
2013-02-21,2.3,,12.0,3.0,10.0,,14.0,27.0,2.2,14.0,27.0,2.5,7.0,,2.5,6.84,3.94,18.995,
2013-03-21,3.1,,19.0,4.0,14.4,,21.0,39.4,3.2,22.0,40.4,3.5,15.5,,2.46,6.93,4.3,20.28,
2013-04-18,3.5,,15.0,2.0,9.0,,16.0,27.0,3.5,17.0,28.0,3.4,13.0,,2.45,6.9350000000000005,4.5,21.1,
2013-05-15,1.5,,24.0,2.0,12.3,,26.0,40.3,3.1,27.0,41.3,3.5,6.5,,2.47,7.125,4.24,22.75,
2013-06-13,4.1,,25.0,5.0,10.6,,27.0,42.6,4.4,28.0,43.6,4.6,10.0,,2.48,7.09,3.79,23.15,
2013-07-25,2.8,,16.0,2.0,5.8,,22.0,29.8,2.8,19.0,26.8,2.9,5.5,,2.51,6.93,3.8,24.0,
2013-08-07,3.1,,22.0,2.0,6.9,,25.0,33.9,3.8,26.0,34.9,3.3,7.5,,2.52,6.89,3.85,24.2,
2013-09-05,2.4,,24.0,6.0,17.8,,28.0,51.8,1.7,27.0,50.8,1.9,5.5,,2.51,6.99,4.4,25.5,
2013-10-16,1.6,,25.0,2.0,6.7,,30.0,38.7,1.8,30.0,38.7,1.9,13.5,,2.43,6.92,4.8,23.75,
2013-11-07,1.7,,19.0,5.0,13.8,,20.0,38.8,1.7,19.0,37.8,1.9,6.0,,2.41,6.89,4.93,22.755,
2013-12-16,1.4,,21.0,2.0,2.8,,25.0,29.8,1.5,25.0,29.8,1.6,5.5,,2.58,6.82,4.65,20.55,
2014-01-09,1.7,,32.0,3.0,4.2,,32.0,39.2,1.7,32.0,39.2,1.8,10.0,,2.4,6.92,3.95,20.2,
2014-02-10,0.44,,14.0,1.0,1.4,,8.5,10.9,0.5,9.2,11.6,0.69,6.0,,4.46,6.72,6.19,19.15,
2014-03-27,1.8,,24.0,3.0,6.1,,23.0,32.1,1.9,24.0,33.1,2.1,5.0,,2.77,6.84,4.6,20.45,
2014-04-10,1.5,,17.0,4.0,8.7,,16.0,28.7,1.6,17.0,29.7,1.7,4.5,,2.56,6.79,3.71,20.9,
2014-05-21,2.0,,23.0,3.0,6.9,,24.0,33.9,2.0,23.0,32.9,2.2,6.0,,2.32,6.96,4.1,22.665,
2014-06-13,2.5,,17.0,4.0,14.0,,18.0,36.0,2.3,16.0,34.0,2.3,6.0,,2.32,6.91,3.68,23.64,
2014-09-11,,,24.0,,7.7,,,,,27.0,34.0,2.0,,,2.208,,,,
2014-10-09,1.4,,26.0,,8.4,,,,,32.0,41.0,1.6,,,2.211,,,,
2014-11-06,2.1,,26.0,,4.4,,,,,34.0,39.0,1.7,,,2.207,,,,
2014-12-09,0.44,,26.0,,0.73,,,,,34.0,34.0,1.1,,,2.55,,,,
2015-01-15,1.8,,26.0,,7.3,,,,,29.0,37.0,1.8,,,2.329,,,,
2015-02-10,0.23,,12.0,,7.5,,,,,14.0,21.0,0.46,,,3.03,,,,
2015-03-12,1.6,,30.0,,6.6,,,,,32.0,39.0,1.9,,,2.305,,,,
