PermitTitle,Description,Pollutant,Date,Month,Year,GTLT,Value,Unit,ML,MDL,RDL,CTR,Comment
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,11/30/2000,11,2000, ,444,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,12/12/2000,12,2000,<,1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,12/12/2000,12,2000,<,52.9,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,12/31/2000,12,2000,<,1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,12/31/2000,12,2000,<,33.3,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,1/2/2001,1,2001,<,0.05,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,1/2/2001,1,2001,<,1.6,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,1/31/2001,1,2001,<,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,1/31/2001,1,2001,<,4,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,2/6/2001,2,2001, ,2.3,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,2/6/2001,2,2001, ,109.1,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,2/28/2001,2,2001, ,2.3,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,2/28/2001,2,2001, ,125.4,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,3/6/2001,3,2001, ,16,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,3/6/2001,3,2001, ,787.3,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,3/31/2001,3,2001, ,755.4,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,3/31/2001,3,2001, ,16,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,4/3/2001,4,2001, ,5.6,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,4/3/2001,4,2001, ,0.18,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,4/30/2001,4,2001, ,0.2,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,4/30/2001,4,2001, ,7.7,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,5/1/2001,5,2001,<,1.1,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,5/1/2001,5,2001,<,0.05,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,5/31/2001,5,2001,<,1.9,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,5/31/2001,5,2001,<,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,6/6/2001,6,2001,<,0.05,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,6/6/2001,6,2001,<,0.7,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,6/30/2001,6,2001,<,1.6,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,6/30/2001,6,2001,<,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,8/1/2001,8,2001, ,0.18,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,8/1/2001,8,2001, ,7.4,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,8/31/2001,8,2001, ,0.2,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,8/31/2001,8,2001, ,4.9,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,9/5/2001,9,2001, ,2.3,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,9/5/2001,9,2001, ,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,9/30/2001,9,2001, ,2.5,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,9/30/2001,9,2001, ,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,10/2/2001,10,2001,<,0.05,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,10/2/2001,10,2001,<,2.4,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,10/31/2001,10,2001,<,3.8,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,10/31/2001,10,2001,<,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,11/5/2001,11,2001, ,523,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,11/5/2001,11,2001, ,13.4,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,11/30/2001,11,2001, ,607.2,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,11/30/2001,11,2001, ,13.4,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,12/3/2001,12,2001, ,11.8,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,12/3/2001,12,2001, ,616.1,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,12/31/2001,12,2001, ,666,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,12/31/2001,12,2001, ,11.8,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,1/2/2002,1,2002, ,15.6,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,1/31/2002,1,2002, ,314.8,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,1/31/2002,1,2002, ,15.6,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,2/1/2002,2,2002, ,11.4,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,2/28/2002,2,2002, ,11.4,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,2/28/2002,2,2002, ,208.3,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,3/6/2002,3,2002, ,1.37,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,3/31/2002,3,2002, ,18.8,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,3/31/2002,3,2002, ,1.4,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,4/3/2002,4,2002, ,0.832,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,4/30/2002,4,2002, ,0.8,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,4/30/2002,4,2002, ,14.4,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,5/1/2002,5,2002, ,1.7,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,5/31/2002,5,2002, ,1.7,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,5/31/2002,5,2002, ,23.4,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,6/5/2002,6,2002,<,0.05,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,6/30/2002,6,2002,<,1.2,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,6/30/2002,6,2002,<,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,7/2/2002,7,2002, ,0.224,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,7/31/2002,7,2002, ,2.3,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,7/31/2002,7,2002, ,0.2,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,8/6/2002,8,2002, ,0.14,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,8/31/2002,8,2002, ,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,8/31/2002,8,2002, ,1.3,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,9/3/2002,9,2002,<,0.05,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,9/30/2002,9,2002,<,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,9/30/2002,9,2002,<,1.2,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,10/2/2002,10,2002,<,0.18,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,10/31/2002,10,2002,<,2.6,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,10/31/2002,10,2002,<,0.2,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,11/6/2002,11,2002, ,14.8,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,11/30/2002,11,2002, ,14.8,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,11/30/2002,11,2002, ,288,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,12/3/2002,12,2002, ,16.4,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,12/31/2002,12,2002, ,16.4,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,12/31/2002,12,2002, ,360.8,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,1/2/2003,1,2003, ,11.8,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,1/31/2003,1,2003, ,11.8,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,1/31/2003,1,2003, ,248.6,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,2/5/2003,2,2003, ,27.4,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,2/20/2003,2,2003, ,24,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,2/21/2003,2,2003, ,24,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,2/28/2003,2,2003, ,25.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,2/28/2003,2,2003, ,447,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,3/6/2003,3,2003, ,29.4,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,3/31/2003,3,2003, ,29.4,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,3/31/2003,3,2003, ,480.6,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,4/3/2003,4,2003, ,27.2,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,4/30/2003,4,2003, ,433.8,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,4/30/2003,4,2003, ,27.2,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,5/1/2003,5,2003, ,7.02,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,5/31/2003,5,2003, ,7,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,5/31/2003,5,2003, ,94.7,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,6/5/2003,6,2003, ,10,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,6/30/2003,6,2003, ,10,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,6/30/2003,6,2003, ,90.1,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,7/2/2003,7,2003, ,16.7,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,7/31/2003,7,2003, ,16.7,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,7/31/2003,7,2003, ,196.2,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,8/5/2003,8,2003, ,4.48,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,8/31/2003,8,2003, ,4.5,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,8/31/2003,8,2003, ,86.9,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,9/3/2003,9,2003, ,14.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,9/30/2003,9,2003, ,214.6,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,9/30/2003,9,2003, ,14.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,10/1/2003,10,2003, ,9.27,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,10/31/2003,10,2003, ,127.5,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,10/31/2003,10,2003, ,9.3,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,11/5/2003,11,2003, ,6.67,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,11/30/2003,11,2003, ,6.7,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,11/30/2003,11,2003, ,88.2,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,12/3/2003,12,2003, ,15,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,12/31/2003,12,2003, ,15,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,12/31/2003,12,2003, ,313.7,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,1/5/2004,1,2004, ,14,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,1/31/2004,1,2004, ,14,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,1/31/2004,1,2004, ,248.6,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,2/3/2004,2,2004, ,14.9,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,2/29/2004,2,2004, ,279.2,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,2/29/2004,2,2004, ,14.9,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,3/2/2004,3,2004, ,426.7,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,3/2/2004,3,2004, ,13.5,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,3/31/2004,3,2004, ,407.4,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,3/31/2004,3,2004, ,13.5,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,4/6/2004,4,2004, ,3.67,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,4/6/2004,4,2004, ,94.6,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,4/30/2004,4,2004, ,81.2,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,4/30/2004,4,2004, ,3.7,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,5/4/2004,5,2004, ,13.2,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,5/4/2004,5,2004, ,1.14,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,5/31/2004,5,2004, ,1.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,5/31/2004,5,2004, ,20.3,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,6/4/2004,6,2004,<,1.1,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,6/4/2004,6,2004,<,0.05,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,6/30/2004,6,2004,<,1.3,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,6/30/2004,6,2004,<,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,7/7/2004,7,2004,<,0.05,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,7/7/2004,7,2004,<,0.7,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,7/31/2004,7,2004,<,1.5,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,7/31/2004,7,2004,<,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,8/3/2004,8,2004,<,1.1,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,8/3/2004,8,2004,<,0.05,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,8/31/2004,8,2004,<,1.5,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,8/31/2004,8,2004,<,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,9/2/2004,9,2004, ,1.59,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,9/2/2004,9,2004, ,39.8,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,9/30/2004,9,2004, ,39.8,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,9/30/2004,9,2004, ,1.6,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,10/5/2004,10,2004,<,0.9,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,10/5/2004,10,2004,<,0.05,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,10/31/2004,10,2004,<,1.8,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,10/31/2004,10,2004,<,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,11/2/2004,11,2004,<,1.4,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,11/2/2004,11,2004,<,0.05,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,11/30/2004,11,2004,<,4.3,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,11/30/2004,11,2004,<,0.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,12/1/2004,12,2004, ,31.2,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,12/1/2004,12,2004, ,0.59,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,12/31/2004,12,2004, ,28.3,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,12/31/2004,12,2004, ,0.6,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,2/2/2005,2,2005, ,8.05,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,2/28/2005,2,2005, ,194.5,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,2/28/2005,2,2005, ,8.1,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,3/1/2005,3,2005, ,17.5,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,3/31/2005,3,2005, ,291.7,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,3/31/2005,3,2005, ,17.5,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,4/4/2005,4,2005, ,8.28,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,4/30/2005,4,2005, ,100.3,kg/d, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Monthly Average,NH3,4/30/2005,4,2005, ,8.3,mg/l, , , , , 
Tesoro Golden Eagle Refinery,E-001 Eff Daily Maximum,NH3,5/3/2005,5,2005, ,18.5,mg/l, , , , , 
