PermitTitle,Description,Pollutant,Date,Month,Year,GTLT,Value,Unit,ML,MDL,RDL,CTR,Comment
EBDA,E-001 (M-001) Combined Discharge,Flow,2/14/1999,2,1999,,85.90000153,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/15/1999,2,1999,,86.20999908,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/16/1999,2,1999,,91.05999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/17/1999,2,1999,,116.8799973,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/18/1999,2,1999,,100.7900009,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/19/1999,2,1999,,91.86000061,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/20/1999,2,1999,,96.06999969,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/21/1999,2,1999,,107.75,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/22/1999,2,1999,,101.5500031,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/23/1999,2,1999,,93.58999634,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/24/1999,2,1999,,89.54000092,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/25/1999,2,1999,,95.40000153,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/26/1999,2,1999,,93.44000244,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/27/1999,2,1999,,86.83999634,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,2/28/1999,2,1999,,89.47000122,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/1/1999,3,1999,,87.83000183,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/2/1999,3,1999,,86.97000122,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/3/1999,3,1999,,85.80000305,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/4/1999,3,1999,,78.41999817,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/5/1999,3,1999,,74.12999725,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/6/1999,3,1999,,80.05999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/7/1999,3,1999,,84.69000244,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/8/1999,3,1999,,87.84999847,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/9/1999,3,1999,,94.58999634,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/10/1999,3,1999,,89.13999939,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/11/1999,3,1999,,83.05999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/12/1999,3,1999,,84.55000305,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/13/1999,3,1999,,79.73000336,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/14/1999,3,1999,,90.41000366,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/15/1999,3,1999,,100.1299973,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/16/1999,3,1999,,90.56999969,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/17/1999,3,1999,,88.23000336,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/18/1999,3,1999,,80.62000275,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/19/1999,3,1999,,87.47000122,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/20/1999,3,1999,,85.26999664,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/21/1999,3,1999,,86.65000153,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/22/1999,3,1999,,86.58000183,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/23/1999,3,1999,,86.79000092,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/24/1999,3,1999,,86.23999786,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/25/1999,3,1999,,92.47000122,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/26/1999,3,1999,,86.68000031,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/27/1999,3,1999,,87.22000122,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/28/1999,3,1999,,89.09999847,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/29/1999,3,1999,,85.47000122,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/30/1999,3,1999,,85.52999878,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,3/31/1999,3,1999,,88.12999725,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/1/1999,4,1999,,84.33000183,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/2/1999,4,1999,,82.88999939,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/3/1999,4,1999,,82.83999634,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/4/1999,4,1999,,77.55999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/5/1999,4,1999,,83.02999878,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/6/1999,4,1999,,89.02999878,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/7/1999,4,1999,,86.91000366,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/8/1999,4,1999,,90.87999725,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/9/1999,4,1999,,87.02999878,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/10/1999,4,1999,,84.04000092,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/11/1999,4,1999,,92.20999908,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/12/1999,4,1999,,89.94000244,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/13/1999,4,1999,,85.37999725,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/14/1999,4,1999,,83.27999878,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/15/1999,4,1999,,83.90000153,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/16/1999,4,1999,,82.72000122,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/17/1999,4,1999,,83.94999695,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/18/1999,4,1999,,81.93000031,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/19/1999,4,1999,,82.01999664,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/20/1999,4,1999,,80.88999939,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/21/1999,4,1999,,80.76999664,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/22/1999,4,1999,,80.05999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/23/1999,4,1999,,73.98000336,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/24/1999,4,1999,,78.94999695,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/25/1999,4,1999,,78.80999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/26/1999,4,1999,,79.06999969,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/27/1999,4,1999,,79.09999847,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/28/1999,4,1999,,79.08999634,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/29/1999,4,1999,,72.59999847,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,4/30/1999,4,1999,,76.11000061,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/1/1999,5,1999,,82.79000092,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/2/1999,5,1999,,80.09999847,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/3/1999,5,1999,,74.29000092,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/4/1999,5,1999,,78.01999664,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/5/1999,5,1999,,77.23000336,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/6/1999,5,1999,,77.25,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/7/1999,5,1999,,76.86000061,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/8/1999,5,1999,,81.63999939,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/9/1999,5,1999,,79.26999664,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/10/1999,5,1999,,69.30000305,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/11/1999,5,1999,,68.26000214,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/12/1999,5,1999,,76.05999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/13/1999,5,1999,,77.94000244,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/14/1999,5,1999,,76.33999634,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/15/1999,5,1999,,83.29000092,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/16/1999,5,1999,,80.12000275,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/17/1999,5,1999,,72.11000061,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/18/1999,5,1999,,77.16000366,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/19/1999,5,1999,,75.97000122,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/20/1999,5,1999,,74.90000153,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/21/1999,5,1999,,72.77999878,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/22/1999,5,1999,,85.36000061,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/23/1999,5,1999,,78.62999725,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/24/1999,5,1999,,71.38999939,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/25/1999,5,1999,,75.27999878,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/26/1999,5,1999,,70.98999786,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/27/1999,5,1999,,73.01999664,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/28/1999,5,1999,,71.01999664,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/29/1999,5,1999,,75.61000061,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/30/1999,5,1999,,68.91000366,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,5/31/1999,5,1999,,72.44000244,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/1/1999,6,1999,,67.83999634,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/2/1999,6,1999,,71.04000092,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/3/1999,6,1999,,72.06999969,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/4/1999,6,1999,,69.26999664,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/5/1999,6,1999,,82.41999817,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/6/1999,6,1999,,72.80000305,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/7/1999,6,1999,,66.26999664,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/8/1999,6,1999,,72.30999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/9/1999,6,1999,,69.30999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/10/1999,6,1999,,73.76000214,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/11/1999,6,1999,,70.93000031,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/12/1999,6,1999,,76.30000305,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/13/1999,6,1999,,73.44999695,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/14/1999,6,1999,,65.94000244,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/15/1999,6,1999,,74.37999725,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/16/1999,6,1999,,72.68000031,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/17/1999,6,1999,,73.63999939,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/18/1999,6,1999,,70.83000183,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/19/1999,6,1999,,79.26000214,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/20/1999,6,1999,,72.80999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/21/1999,6,1999,,65.62000275,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/22/1999,6,1999,,59.93000031,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/23/1999,6,1999,,61.97999954,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/24/1999,6,1999,,72.18000031,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/25/1999,6,1999,,71.69999695,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/26/1999,6,1999,,74.70999908,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/27/1999,6,1999,,71.51000214,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/28/1999,6,1999,,65.38999939,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/29/1999,6,1999,,72.08999634,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,6/30/1999,6,1999,,68.62000275,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/1/1999,7,1999,,71.54000092,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/2/1999,7,1999,,71.88999939,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/3/1999,7,1999,,74.48999786,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/4/1999,7,1999,,65.41000366,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/5/1999,7,1999,,64.76000214,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/6/1999,7,1999,,68.51999664,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/7/1999,7,1999,,69.88999939,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/8/1999,7,1999,,71.18000031,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/9/1999,7,1999,,72.12000275,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/10/1999,7,1999,,76.76000214,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/11/1999,7,1999,,72.72000122,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/12/1999,7,1999,,64.62999725,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/13/1999,7,1999,,67.77999878,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/14/1999,7,1999,,71.55999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/15/1999,7,1999,,78.38999939,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/16/1999,7,1999,,69.30999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/17/1999,7,1999,,80.69000244,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/18/1999,7,1999,,68.68000031,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/19/1999,7,1999,,65.51999664,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/20/1999,7,1999,,72.66000366,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/21/1999,7,1999,,70,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/22/1999,7,1999,,71.98999786,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/23/1999,7,1999,,69.97000122,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/24/1999,7,1999,,73.55000305,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/25/1999,7,1999,,72.16000366,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/26/1999,7,1999,,63.97999954,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/27/1999,7,1999,,70.20999908,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/28/1999,7,1999,,69.87000275,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/29/1999,7,1999,,65.19000244,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/30/1999,7,1999,,67.81999969,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,7/31/1999,7,1999,,73.26999664,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/1/1999,8,1999,,69.25,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/2/1999,8,1999,,62.79000092,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/3/1999,8,1999,,72.16000366,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/4/1999,8,1999,,70.05999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/5/1999,8,1999,,71.98000336,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/6/1999,8,1999,,69.83000183,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/7/1999,8,1999,,80.05000305,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/8/1999,8,1999,,71.11000061,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/9/1999,8,1999,,67.66000366,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/10/1999,8,1999,,67.98000336,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/11/1999,8,1999,,72.51999664,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/12/1999,8,1999,,71.52999878,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/13/1999,8,1999,,72.16999817,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/14/1999,8,1999,,75.59999847,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/15/1999,8,1999,,70.04000092,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/16/1999,8,1999,,64.12000275,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/17/1999,8,1999,,74.63999939,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/18/1999,8,1999,,72.16999817,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/19/1999,8,1999,,74.75,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/20/1999,8,1999,,72.12000275,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/21/1999,8,1999,,69.88999939,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/22/1999,8,1999,,69.76000214,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/23/1999,8,1999,,66.70999908,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/24/1999,8,1999,,67.51000214,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/25/1999,8,1999,,74.16000366,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/26/1999,8,1999,,70.81999969,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/27/1999,8,1999,,73.69000244,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/28/1999,8,1999,,71.66999817,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/29/1999,8,1999,,75.36000061,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/30/1999,8,1999,,68.09999847,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,8/31/1999,8,1999,,73.01000214,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/1/1999,9,1999,,73.63999939,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/2/1999,9,1999,,73.05999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/3/1999,9,1999,,71.94000244,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/4/1999,9,1999,,76.76000214,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/5/1999,9,1999,,67.51000214,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/6/1999,9,1999,,77.22000122,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/7/1999,9,1999,,70.25,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/8/1999,9,1999,,72.83999634,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/9/1999,9,1999,,76.84999847,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/10/1999,9,1999,,74.69999695,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/11/1999,9,1999,,80.98000336,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/12/1999,9,1999,,76.93000031,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/13/1999,9,1999,,70.12000275,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/14/1999,9,1999,,75.73000336,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/15/1999,9,1999,,71.25,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/16/1999,9,1999,,70.55999756,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/17/1999,9,1999,,70.79000092,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/18/1999,9,1999,,71.56999969,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/19/1999,9,1999,,74.15000153,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/20/1999,9,1999,,66.66000366,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/21/1999,9,1999,,69.48000336,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/22/1999,9,1999,,70.15000153,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/23/1999,9,1999,,70.91999817,, , , , , 
EBDA,E-001 (M-001) Combined Discharge,Flow,9/24/1999,9,1999,,70.55000305,, , , , , 
